"Subject","Validity_GeneralTask","Validity_IDtrials","Overall_RT","Alerting_RT","Orienting_RT","Congruency_RT","Overall_ACC","Alerting_ACC","Orienting_ACC","Congruency_ACC","Hits_Percentage","FA_Percentage","Ap","Bp","Hits_Slope","FA_Slope","Ap_Slope","Bp_Slope","AV_Mean","AV_SD","AV_Lapses","AV_Mean_Slope","AV_SD_Slope","AV_Lapses_Slope","ID_zRT","Exploratory_ID_zRTsame","Exploratory_ID_zRTopposite","ID_PercentageErrors","Exploratory_PercentageErrorssame","Exploratory_PercentageErrorsopposite"
112,"Yes","Yes",531.330960854092,32.7296585266997,71.2383893845802,67.3996655518395,2.43055555555556,2.08333333333334,1.04166666666666,3.47222222222222,73.9583333333333,3.33333333333333,0.921383256435163,0.713353539643622,-1.25,-1.58730158730159,0.0031789998196248,0.0978297421477492,434.104166666667,70.9734537721737,0,-1.29642857142861,-1.48214200682011,0,0.0129476358272555,0.0496667486137287,-0.0271095781216245,0,-4.16666666666666,4.16666666666667
113,"Yes","Yes",793.4,28.1148550724637,-59.3318727685817,94.422502537335,16.3194444444444,-3.47222222222222,-3.125,3.47222222222222,100,30.4761904761905,0.923809523809524,-1,0,4.74052013149757,-0.0118513003287441,7.76994260291725e-17,509.208333333333,86.0294829103637,6.25,-12.8107142857143,4.14174508218111,-3.31742580443438e-18,0.0986417657045839,0.0497453310696094,0.147538200339559,0,4.16666666666666,-4.16666666666666
120,"No","Yes",689.470198675497,50.6601685985247,-49.8813559322034,71.9811320754717,44.4444444444444,-4.16666666666666,12.5,43.0555555555556,26.0416666666667,14.4067796610169,0.645678001062818,0.219325443180947,2.32142857142857,3.01162455829013,-0.0128422373907611,-0.0305562095861266,585.78125,158.512108328803,34.375,11.7875,9.86868429735848,0.0375,0.113490364025696,0.0440161789198192,0.182964549131573,-8.33333333333334,-8.33333333333334,-8.33333333333334
121,"Yes","Yes",706.138686131387,18.8985877964295,43.1567632850241,-24.193094629156,4.16666666666666,2.77777777777778,-1.04166666666667,0,89.5833333333333,6.03448275862069,0.955445515720911,0.244052881621813,-2.14285714285715,0.680092854005897,-0.00887327356916566,0.0701868310780526,503.479166666667,62.663676907031,7.29166666666667,8.98928571428569,-2.31196958777646,0.00535714285714285,0.0749036608863199,0.176902697495183,-0.0270953757225434,-4.16666666666666,-4.16666666666666,-4.16666666666666
122,"Yes","No",473.867132867133,30.3632629107981,62.1041666666667,34.0279720279721,0.694444444444442,1.38888888888888,0,0,66.6666666666667,0,0.916666666666667,1,-1.42857142857143,0,-0.00357142857142869,-7.76994260291725e-17,461.208333333333,54.8968250767635,2.08333333333333,-1.00357142857144,4.51223860487301,0.0178571428571429,-0.0744073557608506,NA,-0.0744073557608506,79.1666666666667,95.8333333333333,62.5
123,"Yes","Yes",546.245551601423,9.13795723984185,54.6600370027752,45.7257574222313,2.43055555555556,2.08333333333334,2.08333333333333,2.08333333333334,70.8333333333333,0.8,0.92367176628716,0.926016120787301,-2.85714285714286,0.451127819548872,-0.00915534575074061,0.25342295361508,551.197916666667,80.6234417774079,22.9166666666667,-17.0910714285715,0.156400651449531,-0.0392857142857143,-0.0292165715284602,0.0252322196034936,-0.0886152527633187,4.16666666666666,0,8.33333333333334
124,"Yes","Yes",510.383802816901,2.72261904761905,31.8098684210527,66.2833407727024,1.38888888888888,2.77777777777778,1.04166666666666,1.3888888888889,87.5,2.65486725663717,0.960312392253764,0.617747934445219,-4.2857142857143,0.213940648723257,-0.0126716196469806,0.0535556808203858,488.4375,58.0998799708879,4.16666666666667,-5.6357142857143,3.6017055530049,0.00357142857142857,0.0564627783607321,-0.000940013990905886,0.11386557071237,-4.16666666666666,-4.16666666666666,-4.16666666666666
125,"Yes","Yes",497.60071942446,-9.63309352517985,26.440350877193,52.3465838509317,3.47222222222222,0,-5.20833333333334,-1.38888888888888,54.1666666666667,2.41935483870968,0.871409504474021,0.826328484759886,-2.14285714285714,-0.494092373791622,-0.00377234868306303,0.0548946400097696,454.9375,59.1687706569321,3.125,-6.06428571428574,0.0283018547498947,-0.0125,0.0305348418616611,0.0536984657581212,0.00737121796520102,-4.16666666666666,-4.16666666666666,-4.16666666666666
126,"Yes","Yes",534.769230769231,2.7241784037559,36.0105263157894,51.5384615384615,0.694444444444442,1.38888888888888,0,0,58.3333333333333,0.934579439252336,0.890845288476879,0.926611679916534,-5,-0.158730158730159,-0.0105975723622783,0.0124942581534221,454.041666666667,47.8369856176417,1.04166666666667,-8.52500000000004,1.39825226451805,-0.00178571428571429,0.100130890052356,0.15461387434555,0.0456479057591624,0,0,0
127,"Yes","Yes",811.543165467626,27.0719424460432,35.6630434782609,13.0615002329554,2.77777777777778,-1.38888888888888,-2.08333333333333,1.38888888888888,95.8333333333333,4.0983606557377,0.978446801014513,0.00790823386702467,-0.714285714285718,-1.91192266380236,0.00304232893031887,0.277531756267781,557.791666666667,112.798461791179,19.7916666666667,-16.775,-9.06440358942833,-0.0553571428571429,-0.000264494286923306,-0.00782903089293266,0.00730004231908591,0,0,0
128,"Yes","Yes",489.448028673835,12.1472402096824,21.239749497814,27.5849522047487,3.125,2.08333333333333,2.08333333333334,-2.08333333333333,71.875,2.60869565217391,0.918730405456724,0.776700645338406,-1.25000000000001,-1.31328320802005,0.00143768765327248,0.0963211842437969,491.989583333333,94.2544702043822,6.25,7.67678571428567,10.6793945369523,0.00357142857142857,-0.0158068783068783,0.0360817166372722,-0.0676954732510288,-4.16666666666666,-4.16666666666666,-4.16666666666666
129,"Yes","Yes",496.163636363636,-0.418165467625897,47.8476523476523,38.1593145033323,4.51388888888888,-2.08333333333334,3.125,-0.694444444444454,56.25,8.84955752212389,0.84067470119617,0.50627593909713,-0.357142857142857,-3.26678497485951,0.0193093461120666,0.151179611616387,449.90625,60.2800618385811,0,-6.40535714285718,3.21903708843543,0,0.030158592599012,0.0540919201548373,0.00404950799265732,0,-4.16666666666666,4.16666666666667
