"iteration","overall_RT","alerting_RT","orienting_RT","congruency_RT","n"
2407,0.98097249444017,0.254813567093791,0.328709049635665,0.597147989818326,226
2408,0.982509048761409,0.29450405757693,0.146723856997868,0.510727650319971,226
2409,0.989952246293301,0.363468810003592,0.2515078790225,0.425556049897027,226
2410,0.986852331466714,0.309617342260505,0.219185002852787,0.530533003045841,226
2411,0.986295166358223,0.314588857540394,0.262165882784672,0.564266955193987,226
2412,0.985880633378312,0.446094499154217,0.15419300606568,0.562500500553884,226
2413,0.980677360954906,0.374201203432276,0.197972469685874,0.44171480254116,226
2414,0.987349015971336,0.282675398891691,0.15900952934949,0.432327092090834,226
2415,0.982815658955776,0.27453962228944,0.144125727840159,0.466639396823478,226
2416,0.980245258875382,0.283789184346221,0.188334499572361,0.528841770881357,226
2417,0.981728689170497,0.306922398492455,0.238572583789139,0.483033981453871,226
2418,0.987513683876293,0.40471140999836,0.180737169081878,0.359223202167805,226
2419,0.980489297525724,0.313404939789257,0.26201412270708,0.511555959003325,226
2420,0.985593668241904,0.369142461352761,0.216891129794562,0.451133969389044,226
2421,0.984885919243828,0.185535924550825,0.262501082107954,0.585372650522608,226
2422,0.984850396426713,0.345480127378223,0.257064861771802,0.503207724622837,226
2423,0.986025408218672,0.268554715084688,0.258952494367847,0.479814812170199,226
2424,0.986947651866913,0.503197641535087,0.210218922898699,0.443587037842749,226
2425,0.984048965176048,0.29466397123648,0.126998745438991,0.503955360130809,226
2426,0.983627144223548,0.378555654257236,0.21033876866669,0.51807292566553,226
2427,0.982911442074018,0.401024910321507,0.231357223483354,0.507003887207098,226
2428,0.985017467470675,0.371405936547983,0.119300362164011,0.51852398940243,226
2429,0.980648357419255,0.236461521617283,0.188559677669009,0.577661935522132,226
2430,0.982885618822127,0.211905944708511,0.174393848291658,0.471672598456316,226
2431,0.984361003587786,0.21380576294679,0.21110787186207,0.548286251075401,226
2432,0.984187730990157,0.372623918706442,0.20040159393332,0.542224609327729,226
2433,0.981639742229988,0.427666851100536,0.273432882035233,0.407801616813062,226
2434,0.984693728035916,0.260720459138004,0.21798070509322,0.49095717038854,226
2435,0.989679704866388,0.411265678952449,0.323702118760436,0.524389936462954,226
2436,0.982164270931187,0.215650773015666,0.178108374387437,0.559965054357568,226
2437,0.982785105913643,0.289553357115846,0.309504329028616,0.405258268050818,226
2438,0.986989473822598,0.320291700815623,0.315144591265787,0.465075178265481,226
2439,0.980671640335373,0.33128267010838,0.281343843929827,0.550454772394089,226
2440,0.984803237224553,0.33761188699858,0.145489070600045,0.507737687486415,226
2441,0.98879204678345,0.387331252362371,0.196509695264889,0.544153118862148,226
2442,0.986062939338894,0.470514252982709,0.383898097601769,0.473164957231185,226
2443,0.973853059592874,0.245915441623175,0.171497125533764,0.58360108569775,226
2444,0.983558062129903,0.308584257030626,0.251899231025049,0.479432100094853,226
2445,0.986447259846689,0.304129677382305,0.227155731246778,0.458709875244798,226
2446,0.984792746687456,0.211097473108414,0.178631782641259,0.48054952790756,226
2447,0.984698421318132,0.253995684405115,0.243467348801485,0.589079944397517,226
2448,0.983048959866441,0.396360696638799,0.222419408143707,0.407457975358037,226
2449,0.984673365973818,0.301720192680795,0.254840107936414,0.549312069184949,226
2450,0.985032617896618,0.344194862973083,0.2555588116819,0.421314807484127,226
2451,0.982791382530481,0.283607458231141,0.274770500061037,0.522449856809067,226
2452,0.987784055256145,0.229683251880938,0.193448532611512,0.518463067780529,226
2453,0.983404303701604,0.279854552160389,0.245098320188611,0.585854390284616,226
2454,0.989435590099316,0.245310391769532,0.153749574281788,0.460074459499151,226
2455,0.982382744307125,0.315786474351353,0.110178662385987,0.428964018508141,226
2456,0.983242674465883,0.149941384685211,0.0945390337895853,0.481964377643261,226
2457,0.977481275824978,0.18120257719979,0.331874071517616,0.550471476266622,226
2458,0.987693056211161,0.227261987935678,0.232055757857448,0.460816868461941,226
2459,0.985598122773658,0.303879801082178,0.202475903305788,0.457617053615995,226
2460,0.987632997018868,0.381212406325207,0.324186867408698,0.511973115749181,226
2461,0.984490604367861,0.392230638783767,0.230235155009821,0.499644632327164,226
2462,0.984449615658879,0.415008264251924,0.253897691462057,0.493523951909154,226
2463,0.98635206627705,0.195504881804624,0.299824999141155,0.54998790725818,226
2464,0.983231371698877,0.212322998411021,0.294141130350302,0.449048263407511,226
2465,0.985910290611549,0.306758219084356,0.320436142654047,0.484300165761981,226
2466,0.990202299760376,0.264134261115265,0.24059553536911,0.493532764164228,226
2467,0.985425692698275,0.370841164555616,0.158740799332411,0.417074521210429,226
2468,0.98705098924052,0.389095708331439,0.195697172376171,0.548681763652854,226
2469,0.982599104848788,0.31847262522966,0.206267582296776,0.510962311467958,226
2470,0.988892714344032,0.193124643333595,0.264895408555757,0.505214117762883,226
2471,0.98497108182618,0.389624125551125,0.0953473131779388,0.465801846837914,226
2472,0.982562454197184,0.290498275863459,0.267834783440407,0.440132765510581,226
2473,0.984273525352355,0.323419136943736,0.283448761732772,0.400576160918517,226
2474,0.986153533135747,0.290895456945545,0.157188449364539,0.472417443893819,226
2475,0.987493004660499,0.343308004197318,0.208038770348045,0.391139322564851,226
2476,0.986452631880602,0.353227117477341,0.136118764880853,0.510695004981019,226
2477,0.98423759195694,0.284598855758905,0.219506660360886,0.519825138823784,226
2478,0.983759937443035,0.25205748791754,0.34736990922173,0.608224331716311,226
2479,0.98505475659145,0.356247696350077,0.259259230443323,0.592998658872966,226
2480,0.985814388654316,0.307676668873107,0.364785251422863,0.510520831523632,226
2481,0.986361131202435,0.373634060373022,0.287483370541158,0.41173959353556,226
2482,0.987093924015229,0.334547673439577,0.16818455498839,0.574342727761146,226
2483,0.983568352577336,0.241016714877907,0.147938194349899,0.535135994919448,226
2484,0.982829525228171,0.32115247077636,0.284654499515705,0.352283714341691,226
2485,0.984554614091437,0.288997231683143,0.353908812575691,0.511779020686777,226
2486,0.985646432127489,0.296548118381566,0.27491389214903,0.636020688527167,226
2487,0.981370501296447,0.244522313864505,0.223371758603527,0.496792339766604,226
2488,0.98552900981275,0.27500292606083,0.229372901164696,0.484091416473607,226
2489,0.985726378228085,0.259527431296565,0.204226050257586,0.418176038216233,226
2490,0.982601048737532,0.335117338909968,0.147817063127071,0.518099005664564,226
2491,0.983454421515426,0.207856222836254,0.253681700657676,0.501647581161962,226
2492,0.983873701074614,0.326881410440989,0.112378627925992,0.466575893233263,226
2493,0.984819739085533,0.438685175136278,0.214033346144779,0.557220067996036,226
2494,0.986413455365928,0.2139834609029,0.225274853858317,0.496058698339338,226
2495,0.986240490597233,0.211803043033824,0.202493259746131,0.53638728807219,226
2496,0.983252070180137,0.369401560686164,0.278987915701429,0.497730765052019,226
2497,0.982534419964609,0.334528595527185,0.307836711957318,0.499291776646352,226
2498,0.987517012896449,0.252601117485507,0.210976533283538,0.557567774048022,226
2499,0.981283374703034,0.404400640022717,0.283672291875596,0.488453237216114,226
2500,0.986642146753395,0.334940857885133,0.234356961316681,0.451092776407253,226
2501,0.987470599923766,0.268591804720265,0.315652942352942,0.463966464470294,226
2502,0.984104913838769,0.416403704035086,0.269643771460327,0.340150012771944,226
2503,0.986101686927389,0.267160778807642,0.170087655185962,0.497493138111807,226
2504,0.984613109654051,0.454701083558206,0.163355411795436,0.400478695249047,226
2505,0.987073563569234,0.340846474792487,0.0947295752973667,0.473640508124392,226
2506,0.980947795900414,0.340630992525668,0.129160649824962,0.484582129151865,226
2507,0.986388826745474,0.323247286201979,0.196181321658663,0.506224317241168,226
2508,0.986364655290731,0.318184590601129,0.266461815345984,0.436566157007034,226
2509,0.982315539086846,0.324106993316791,0.276023263616045,0.330593658858835,226
2510,0.988015152889874,0.295000924557536,0.285077899119845,0.425633269531959,226
2511,0.983602350112056,0.323216941535185,0.183485588667568,0.425017446227589,226
2512,0.983188041899988,0.317637727281398,0.220164568993652,0.439053401764216,226
2513,0.987944390433048,0.356595658744868,0.199170324197405,0.501223335528365,226
2514,0.985321126966724,0.27360776679167,0.229044688444186,0.571746729639589,226
2515,0.985028222046427,0.361573752125441,0.226477782071309,0.578327927490079,226
2516,0.984837603863995,0.377711465912337,0.142488878695665,0.537790418247025,226
2517,0.985275229944216,0.364486696992117,0.194664926110865,0.470611138103906,226
2518,0.982617557887575,0.482606151901906,0.282381407204589,0.496714585505607,226
2519,0.983142164921809,0.320749415959265,0.228281078312133,0.542732077683375,226
2520,0.987170238478205,0.263778624273086,0.270431370340274,0.426843600610335,226
2521,0.985789334043993,0.24583452088737,0.175907648671034,0.569590902876476,226
2522,0.983232104060686,0.255171407166732,0.00845549230804,0.563522414585193,226
2523,0.980783864087394,0.279407108579723,0.279725284965543,0.521337775104178,226
2524,0.984078056577469,0.442043441096275,0.129982934402571,0.509234035568351,226
2525,0.982800064297016,0.103670743537998,0.245966161186236,0.437002387403214,226
2526,0.987051970030541,0.248030851436099,0.348365558592596,0.54837887868405,226
2527,0.985794324688823,0.351486615750275,0.27749413273085,0.474074731443914,226
2528,0.986376608946893,0.339221863092878,0.199311518120907,0.493390892570636,226
2529,0.981978957299567,0.281810168035226,0.212680304468693,0.549721924151287,226
2530,0.987616955171443,0.393418209122309,0.19469946961634,0.415500528389369,226
2531,0.987087143358724,0.347000943629045,0.189097564419958,0.580591403080904,226
2532,0.984475957196041,0.152196498326975,0.0695084814067475,0.491995766041695,226
2533,0.986837438249388,0.282330087726623,0.20639919656438,0.572533653724763,226
2534,0.987885395814085,0.334993295339102,0.132743273693055,0.51847009468306,226
2535,0.987030895116125,0.318378396646966,0.055059742626327,0.546921086840523,226
2536,0.986472286533437,0.30066493072865,0.329983798512944,0.41849276431195,226
2537,0.985639090995752,0.388169706112607,0.246306958792546,0.517766561367673,226
2538,0.988826904148186,0.396269916467138,0.226581445651425,0.506144615790829,226
2539,0.983428073574951,0.279409850176324,0.227118098439493,0.444744167998251,226
2540,0.987743544621721,0.281767017376229,0.178233892028463,0.489217313374177,226
2541,0.98443527591614,0.298779110405658,0.203885926741386,0.428231755226256,226
2542,0.984352343321685,0.286425689330996,0.233684173008407,0.569586130443291,226
2543,0.982909542565427,0.244850416165925,0.206556381313185,0.433487313399485,226
2544,0.981628415846836,0.135422241166093,0.311300726924904,0.577360648634751,226
2545,0.979288620453338,0.40067014501883,0.233165130054357,0.468872277332035,226
2546,0.985877536223427,0.211810768465878,0.273367281233177,0.530962218616535,226
2547,0.98772751198871,0.266593676524345,0.207745060424326,0.45066449846541,226
2548,0.986365534736549,0.218391591689323,0.210682549636539,0.51632475126928,226
2549,0.988106019072837,0.397659749246919,0.410202810349019,0.530727772172821,226
2550,0.984011138914077,0.235702700554756,0.1531506339083,0.546703657500327,226
2551,0.986495808124647,0.214904733996183,0.165575884139754,0.559651199192761,226
2552,0.984964114038232,0.385167542561489,0.164414858625093,0.470011782956335,226
2553,0.987156431733662,0.270708119663759,0.223623433396459,0.354251606791044,226
2554,0.985208880688146,0.155359629680421,0.345331646687906,0.538345273846278,226
2555,0.985381342531735,0.235839203155241,0.234986200302729,0.433902849211445,226
2556,0.985494955537317,0.294659822207381,0.301028244918963,0.494181191976027,226
2557,0.986067309069002,0.123902605081241,0.0925330153730603,0.377777159316951,226
2558,0.986937586379946,0.307291208742092,0.0582995095123909,0.485819861068462,226
2559,0.986083274444716,0.428943599432277,0.0496123859917534,0.486364750910503,226
2560,0.978667671281133,0.349885705848943,0.325958342040868,0.497467458925253,226
2561,0.984253595035889,0.324158298071883,0.34934453969378,0.493077743320697,226
2562,0.987363714361572,0.406779486603046,0.216620707531287,0.575889308808796,226
2563,0.983501000886349,0.339568736137992,0.274263226798224,0.481224511497586,226
2564,0.988554723679158,0.238420021910627,0.178664163663828,0.448763871406371,226
2565,0.986444944733956,0.397380304586747,0.151950275696644,0.517948795405747,226
2566,0.984759971822422,0.358463144886276,0.150220655746173,0.466150431293118,226
2567,0.982814386229623,0.306595952065069,0.245074422741781,0.613662720893184,226
2568,0.983697538099658,0.424874879197716,0.146297858838371,0.407588334124536,226
2569,0.980937164175155,0.267654095598997,0.0210058256915407,0.488992709300113,226
2570,0.985295228599533,0.304635009679243,0.265222180442558,0.568440318391033,226
2571,0.988035753257851,0.291159468691997,0.144706155668439,0.378915617232524,226
2572,0.986768515835434,0.266699889812903,0.116954796762958,0.502174495339843,226
2573,0.984873096517641,0.418814812961993,0.126097267259556,0.511287404849694,226
2574,0.985575741979178,0.345695905173752,0.182886448864214,0.420960756691904,226
2575,0.980956703145043,0.166291380752131,0.279343343645136,0.560022281667416,226
2576,0.984770712455753,0.395050847420786,0.130638573465125,0.535903557839223,226
2577,0.986471351594633,0.164541492000076,0.257414104588174,0.497565800418938,226
2578,0.98223594435448,0.395373901254244,0.252988104756146,0.470693064591694,226
2579,0.986138939385187,0.338946641664246,0.33026329169879,0.590732445951612,226
2580,0.988885201434554,0.347669314174487,0.182246423660921,0.498344437066139,226
2581,0.984120145650798,0.379657589941112,0.230630226638491,0.524437285818595,226
2582,0.988233586808677,0.358477327664602,0.261580117200575,0.495855003373216,226
2583,0.984752919471835,0.297665301800381,0.183398983427867,0.578415648901482,226
2584,0.989496190251473,0.312382916015872,0.281294233062529,0.572066002518595,226
2585,0.984107233580929,0.320203388736695,0.228555369052935,0.479256233670531,226
2586,0.9839689614792,0.374453895318894,0.194533869986617,0.483490428985531,226
2587,0.98536906734996,0.352948074516362,0.279419232998292,0.489815878949748,226
2588,0.986261905445346,0.28436639354157,0.163986724566859,0.572399915796482,226
2589,0.983114925574368,0.344120412583126,0.269064253130329,0.548713227334031,226
2590,0.982695234095082,0.185128169713248,0.165597244015164,0.538353185138996,226
2591,0.988851289167296,0.338982487628413,0.115729256531221,0.424550795173126,226
2592,0.975666676095422,0.270207884708865,0.0642579184815413,0.486958022070387,226
2593,0.986607902394556,0.280254904847406,0.316876504842281,0.529140599653173,226
2594,0.986951837160064,0.321457854370887,0.235654475291758,0.384063084471984,226
2595,0.989610435716007,0.335007153222697,0.423656218872248,0.471245631852836,226
2596,0.985432566907746,0.392096264947054,0.159089297295216,0.568394950168568,226
2597,0.984165080104396,0.306108293360991,0.195263386298203,0.548811081955561,226
2598,0.981403073171721,0.187403103672046,0.148995777695647,0.522045636315233,226
2599,0.981737615032901,0.331196271404346,0.179271325975752,0.522491860228579,226
2600,0.98922986856509,0.326459676748881,0.147566500957783,0.409625328609046,226
2601,0.985516837399106,0.275739634449749,0.143110119352117,0.532595361791974,226
2602,0.983487801964555,0.297816382025017,0.09962170078798,0.574361606020247,226
2603,0.986694451722737,0.347741244999058,0.0236952463588067,0.32758128561535,226
2604,0.986165197673188,0.437430296543434,0.135358664269697,0.510708711578698,226
2605,0.983855935860085,0.364895527878881,0.160597720745664,0.607562218234659,226
2606,0.990138578025116,0.312903885053759,0.286174223186004,0.520645731126917,226
2607,0.986425542107915,0.406199593631531,0.253890392414973,0.503368014753947,226
2608,0.981237535490523,0.34610079191516,0.220733637043204,0.49945199256901,226
2609,0.977694107204625,0.272501953806828,0.334443315190484,0.601977907550055,226
2610,0.981730337912058,0.307733664461717,0.325700849857071,0.500925819428294,226
2611,0.983779933002981,0.413520270676675,0.0836592423474317,0.545636145321513,226
2612,0.982275762745812,0.24783056242182,0.271803828548865,0.47839501808962,226
2613,0.98567943649138,0.294635255760346,0.339098735318318,0.451050491137147,226
2614,0.984107500363164,0.461852549318808,0.280149646695037,0.555226409177447,226
2615,0.986579772356303,0.40188021479701,0.283749272399912,0.422143440095562,226
2616,0.991097725425893,0.277255710729324,0.371559025214991,0.490147202291644,226
2617,0.983783235798613,0.307128083971714,0.178841125438894,0.36967087821062,226
2618,0.986398891719312,0.249145669497402,0.155420824436241,0.497185947043322,226
2619,0.983829620052408,0.348474457149938,0.330678806046974,0.426551366602885,226
2620,0.98036416770114,0.335218219642088,0.217379525495929,0.564531355287649,226
2621,0.982189087837292,0.312824545953423,0.167446524884586,0.521251992078482,226
2622,0.98355335251871,0.366603144671395,0.125099015342468,0.465851270030656,226
2623,0.984291823567157,0.376822116571822,0.12694664586716,0.505609899238187,226
2624,0.982075879653879,0.489380588832155,0.263465660085391,0.531728765102471,226
2625,0.983895796083612,0.248635684872576,0.382854192412155,0.52807057068718,226
2626,0.986233660856304,0.23966881064243,0.12191326751474,0.569553039990067,226
2627,0.988550790891164,0.327745105236802,0.22314080367038,0.515441780743292,226
2628,0.982748882118636,0.431742915282922,0.173225822974934,0.461310394273549,226
2629,0.979872054238081,0.308362457434755,0.235990206145952,0.536591439433135,226
2630,0.982703684891951,0.385004160397162,-0.00407071694742993,0.565384935391083,226
2631,0.984567366265761,0.400502209232127,0.129363885218809,0.592536797367194,226
2632,0.981658932400545,0.251796112832155,0.14743274432755,0.512909836517588,226
2633,0.98091175949293,0.225541624074889,0.157935936893896,0.494395544434105,226
2634,0.986132118136731,0.328837897500525,0.0864050697924747,0.422466577190414,226
2635,0.989583375932563,0.289434884991475,0.18714812951883,0.384750499793432,226
2636,0.982365761903493,0.151479236706546,0.309443552947337,0.513988514888783,226
2637,0.980905086608259,0.335848233683719,0.115283323494234,0.50963416095599,226
2638,0.981696684127138,0.233414459548134,0.181634783160734,0.502335466124342,226
2639,0.984988725988023,0.256213214244531,0.21750500817429,0.528613097596131,226
2640,0.988406794713643,0.299464211954933,0.0366163040275004,0.42760563615791,226
2641,0.982168186439358,0.302953330400836,0.278245478777516,0.482484429190112,226
2642,0.98666001524433,0.255462995880051,0.254385981985061,0.509075662618926,226
2643,0.98184649857359,0.266628218482851,0.212540418767463,0.511658116602161,226
2644,0.980370841942022,0.327382094619156,0.244898351136145,0.384614596352432,226
2645,0.981040992714397,0.368735979052637,0.233708986125576,0.5784052499656,226
2646,0.986361883818084,0.314477049097928,0.287495186554016,0.549002621062367,226
2647,0.982323315909695,0.376743961452428,0.340922018212829,0.577511388728936,226
2648,0.98506031560214,0.339860777073212,0.106059302562257,0.531452570656772,226
2649,0.988920628465487,0.31136981521437,0.280137717387158,0.430832347145504,226
2650,0.988646077091439,0.304532621043437,0.256992228807976,0.523205974719199,226
2651,0.987984003530912,0.22934104718667,0.263194436615749,0.485861155429242,226
2652,0.988287775297517,0.250628755617211,0.382074892359815,0.412793067291858,226
2653,0.982759602748317,0.2674835160154,0.127471562697529,0.499685282621966,226
2654,0.986360581580953,0.394005626963825,0.220000770096659,0.513693616133,226
2655,0.986842598903133,0.436541745139555,0.133348849637036,0.528419248007097,226
2656,0.984518715757956,0.320623797791958,0.195880559659189,0.538851147929055,226
2657,0.984506306676234,0.302835557294755,0.198344663079445,0.569192194693366,226
2658,0.981196641144547,0.332239415169377,0.146246079382807,0.477340117678914,226
2659,0.984677963674192,0.291836386141298,0.196616343192485,0.578365585531189,226
2660,0.981529631693859,0.320691457867715,0.376733708988722,0.529842178251385,226
2661,0.985678280345152,0.369252537213393,0.277845019737406,0.502100387709643,226
2662,0.986239076084477,0.345521745985964,0.150857675301673,0.59652263479386,226
2663,0.985101675185568,0.348932956589562,0.0890349899179204,0.462185676526033,226
2664,0.980170314755751,0.288547716570684,0.137589458858626,0.480310085582053,226
2665,0.979920469974795,0.339954342726756,0.0656143080372023,0.464297857549927,226
2666,0.982721506743267,0.401410381228082,0.226425102569077,0.379846612345073,226
2667,0.987407753706647,0.351087015435943,0.207210740034089,0.486231609067921,226
2668,0.990415795021609,0.267697128650988,0.288795679864717,0.4184602106008,226
2669,0.984266380591788,0.238634692300049,0.242349156403615,0.51032117167066,226
2670,0.987610489525824,0.304597719472052,0.290375796174197,0.383099540573331,226
2671,0.985705917178649,0.206850810002983,0.278003163227521,0.52715271144611,226
2672,0.982496452906119,0.400456305306569,0.119791326654125,0.644653856248101,226
2673,0.985436502575186,0.366620295094751,0.251817971705741,0.512656717060666,226
2674,0.983017856594935,0.367618439163385,0.177014256181169,0.435794909204398,226
2675,0.986926217167336,0.282752474545769,0.209924876364602,0.392978806476934,226
2676,0.984903034313194,0.463785333735737,0.231146480337113,0.423668858671813,226
2677,0.982592027889712,0.302690400841417,0.225161987786348,0.55508998643618,226
2678,0.982452590271822,0.422610054089417,0.146365583427103,0.381628207795664,226
2679,0.985693418444578,0.246556125159625,0.289624636388905,0.447699215262569,226
2680,0.986707390528291,0.447572471656375,0.190056137452407,0.443335722670624,226
2681,0.982447500960672,0.212161342393198,0.12708440272349,0.501895587272596,226
2682,0.987166646291537,0.427616282258095,0.255982382666535,0.53249442154496,226
2683,0.985488116929628,0.318190700297373,0.211337549358608,0.492963923900861,226
2684,0.982006637982728,0.356847841626786,0.150537697887356,0.529233602393169,226
2685,0.983256515335456,0.32032700960189,0.329714467391593,0.381374706143428,226
2686,0.983677407410448,0.311453890208018,0.262016101327255,0.37990464553093,226
2687,0.98423466252151,0.340805313350168,0.233801230181205,0.456390304419217,226
2688,0.987194343502151,0.222134950764766,0.319703674787155,0.567033797344406,226
2689,0.988109860576506,0.406420781248646,0.217724112594419,0.478766951648626,226
2690,0.984519131916922,0.328003069403292,0.307250469743551,0.436987707910445,226
2691,0.983188771249865,0.278480630441369,0.200803540387268,0.491645551156402,226
2692,0.980975293385193,0.198741208981417,0.271150410097046,0.434216390711376,226
2693,0.982724236676749,0.0667699175784985,0.316289710576235,0.49014089361216,226
2694,0.981708362618354,0.282150821867115,0.0825412836638769,0.572239020729063,226
2695,0.988761669596901,0.307020280068509,0.194265727418551,0.464480423928533,226
2696,0.984094800646557,0.369631740376776,0.153508490211004,0.500240905915717,226
2697,0.982057659987513,0.216266941700101,0.277900024249329,0.604455004891771,226
2698,0.984686026268816,0.317312923706661,0.300378408740849,0.507106470038196,226
2699,0.986768633389909,0.300401241444337,0.26696415493626,0.492271903294869,226
2700,0.986117841264489,0.351416351286358,0.146974644209688,0.549327595572492,226
2701,0.982604723692752,0.421053668138903,0.310080682329838,0.558585349112878,226
2702,0.984318087570184,0.266340452258022,0.235605169591062,0.429988903866206,226
2703,0.986737768876674,0.320072765460928,0.296300519056869,0.538062295431354,226
2704,0.986534686683525,0.313031906624819,0.333082858371794,0.377160886342246,226
2705,0.986166781799955,0.396026817315983,0.195178861635637,0.502486825863247,226
2706,0.984709531862298,0.286819758611763,0.377034168396043,0.471673659087272,226
2707,0.983968801846269,0.340176438468493,0.191531103172947,0.549553377529737,226
2708,0.984693509218212,0.197372748102974,0.300470080116374,0.562326442949804,226
2709,0.982751010719901,0.344981122661047,0.362843983807357,0.605212104682637,226
2710,0.982543010990236,0.435646793235024,0.0672029349050279,0.503242654870761,226
2711,0.984678380644614,0.35409766883852,0.150647807259218,0.421427538225213,226
2712,0.982729258637454,0.385278056379525,0.235088644272923,0.651554690947353,226
2713,0.984915783672018,0.449465918016913,0.288284489858274,0.491571893177647,226
2714,0.987288638713392,0.299482066515182,0.153764201336316,0.548216834856063,226
2715,0.985696838092826,0.300359653662629,0.285717943504551,0.512439051744231,226
2716,0.984271106750308,0.292374173611018,0.0645958678747938,0.517981445460623,226
2717,0.982965710224749,0.396950933233513,0.223715479300339,0.480692752580693,226
2718,0.980112821453423,0.39189804607584,0.304038174981105,0.495325020733375,226
2719,0.986979171146441,0.242841460288877,0.159361567901247,0.396582975901661,226
2720,0.984047922568421,0.310912381809117,0.304918146736125,0.488248503754961,226
2721,0.982629145609691,0.3273677244453,0.167697451728653,0.468300471473021,226
2722,0.985074564889631,0.277653966806126,0.194672579273221,0.434021409070621,226
2723,0.983854719217566,0.242739617182505,0.0594049117745516,0.458852920376863,226
2724,0.984580261775896,0.306234410786781,0.159787069077664,0.399075206551219,226
2725,0.985087924501353,0.331346744998975,0.265149796632255,0.493914867395922,226
2726,0.986337194936596,0.334724440574294,0.301212721864625,0.595827265249655,226
2727,0.98654709719387,0.326554449280908,0.187908975659928,0.392371674324441,226
2728,0.987361792873416,0.412252813026566,0.376847464791749,0.521973273026724,226
2729,0.987047022522658,0.325689913031635,0.266070753316335,0.559371642725257,226
2730,0.987261785222326,0.327624263882121,0.197878148101616,0.489053687171802,226
2731,0.9870481114317,0.481551707072987,0.312561833616518,0.466351413670301,226
2732,0.987023992121703,0.24231560737604,0.352140693054798,0.568292970159762,226
2733,0.984170248249049,0.324681886856287,0.241094689083466,0.395946422663329,226
2734,0.982995404205656,0.259416449954774,0.148119502547751,0.371121121261132,226
2735,0.983925670133718,0.226953603261065,0.257760129194498,0.593803087217068,226
2736,0.980974719742783,0.302776881494146,0.17774086356193,0.457269696796366,226
2737,0.986990217345587,0.315469768780338,0.217240214761953,0.516882263739938,226
2738,0.9857221160152,0.309952268630659,0.176684563937608,0.553710575992702,226
2739,0.988610370264609,0.3162495582592,0.171457267161207,0.47925398330515,226
2740,0.984040275438377,0.315533222183232,0.285705948103654,0.476364138084682,226
2741,0.986444082296964,0.357031484265173,0.211193931388808,0.475727370825118,226
2742,0.981016086418411,0.310315167574392,0.103332936631518,0.462008056759592,226
2743,0.988060571752903,0.388959626238345,0.191951445745856,0.425112759237749,226
2744,0.984618400511128,0.40616484816336,0.201065015095103,0.486808076727346,226
2745,0.989421996355693,0.21295932452043,0.147478969003296,0.470126522269873,226
2746,0.985628843580927,0.366168326932032,0.192874289273355,0.450910957923584,226
2747,0.984314929465704,0.34680206938325,0.161886516240488,0.471680417556164,226
2748,0.985174796087889,0.356418449810356,0.249040080689652,0.579903012453745,226
2749,0.986656763011931,0.347799215400587,0.127551770549572,0.501139623578604,226
2750,0.985850591599584,0.305152262661479,0.269983524075986,0.628251810345289,226
2751,0.983066191594903,0.372466855790774,0.185469675289853,0.549153317649468,226
2752,0.983740196792922,0.375618603344679,0.315804310283298,0.461133518863881,226
2753,0.98250725369243,0.31718930671263,0.1857964017712,0.437837228402918,226
2754,0.985538716901098,0.311768572542052,0.171310104380543,0.519404990825273,226
2755,0.983739222272351,0.47672236953662,0.164400733824815,0.442896913935202,226
2756,0.9826266065927,0.183107049858835,0.2997590740044,0.460333208870755,226
2757,0.984464602081736,0.318593711312181,0.258801714165737,0.423371605353087,226
2758,0.98624718677459,0.333872938580501,0.0708959040398984,0.488904015466449,226
2759,0.989177341523559,0.342331319690734,0.219044300410326,0.529420407822534,226
2760,0.984912325381606,0.248234232901053,0.276273657054969,0.454741018390652,226
2761,0.986233867043887,0.277668410550017,0.184470527508468,0.470471356471931,226
2762,0.986945916786275,0.347312308051702,0.184287473895295,0.512024807657756,226
2763,0.983006891223226,0.257445929168996,0.102718926672454,0.408132256028053,226
2764,0.982508109138136,0.260443096113736,0.251081422756266,0.425788518312284,226
2765,0.982688135963822,0.299732000261062,0.147408294985885,0.554787600885372,226
2766,0.983718245003359,0.307279343911249,0.259244056098829,0.494729709386821,226
2767,0.988172406742333,0.405680358736257,0.16520220042626,0.455203100160682,226
2768,0.98288127503888,0.331226612962293,0.171736025042949,0.447254515575352,226
2769,0.984103635818533,0.344061908567828,0.324945462319461,0.505181500585342,226
2770,0.988363866224097,0.426582230068256,0.474273013043764,0.506320639719486,226
2771,0.983850807153611,0.283496759670561,0.122406216831919,0.560737205422044,226
2772,0.986663312436682,0.288882099520663,0.141985642549453,0.649069506674375,226
2773,0.983906744681985,0.345742488582351,0.170680154004396,0.501484429209654,226
2774,0.981570232978151,0.28856936682162,0.238711046750151,0.503807047179335,226
2775,0.986026995270847,0.232032429746906,0.188971051041134,0.565068228399908,226
2776,0.984185829819843,0.369982124424549,0.176212355538727,0.431392351650463,226
2777,0.983115264076265,0.267276640726722,0.196209930618972,0.487634803543399,226
2778,0.988100086894692,0.346085553304016,0.24576934961528,0.505010858698453,226
2779,0.987198620756198,0.395028475682874,0.36456218669527,0.599680581110321,226
2780,0.980047999862388,0.351808598009537,0.175124689990937,0.491552997748275,226
2781,0.989186802878662,0.218828000505397,0.293750197437474,0.525608712095951,226
2782,0.980791123303688,0.205634805072647,0.394463480223092,0.537177601346849,226
