"iteration","IDz_ACC","IDzSame_ACC","IDzOpposite_ACC","n"
1071,-0.123210449950386,-0.0184820170486728,-0.141267092247271,204
1072,-0.137129553608348,-0.106227840032469,-0.0472812796301305,204
1073,0.0859111277460752,0.118748684235158,-0.0526598665436227,204
1074,0.0492918063123152,0.0307911321955462,0.0422442620610542,204
1075,-0.0563803733932566,-0.063756780568555,-0.00674779786997791,204
1076,-0.0355202474582449,0.0238495915436425,-0.0355610672149877,204
1077,-0.0649317642021336,-0.0328014340716243,-0.0792687672270518,204
1078,0.0292293470718012,-0.0958485770850582,0.0497264451442732,204
1079,0.0947208311361845,0.159089148287731,0.0348378962254486,204
1080,0.0515724070427951,-0.0262160937108108,0.0865208415250812,204
1081,0.22977218906232,0.0695935000117381,0.0981039286166488,204
1082,0.0307121027991539,-0.040235555449983,-0.0120823860486319,204
1083,0.0533142231283054,0.14395681845995,-0.0657887275580475,204
1084,0.125252815293458,0.0813862907322132,0.0826065142119955,204
1085,-0.043553468853792,0.0307328189986383,-0.0759017967272996,204
1086,0.112987672827939,0.080313197168561,0.0833373733035967,204
1087,-0.0194932663738616,0.0307922010600269,-0.116977172463539,204
1088,-0.113019264328775,-0.0217900509398328,-0.114888894460039,204
1089,-0.0910391765972936,-0.0687586945879227,-0.116251863798228,204
1090,-0.0560231110321773,-0.0672270138719826,-0.0561555735244403,204
1091,0.127759553069805,0.0994146055429839,0.0479731734060416,204
1092,0.00405872278114191,-0.0561251790708312,-0.093079781429001,204
1093,0.100295498514252,-0.0237966217075836,0.124583553883747,204
1094,0.0271622558498797,-0.0219976911783196,-0.0326295836096028,204
1095,0.00273114388316162,-0.00594843792768828,-0.0189895264151495,204
1096,0.0985542484346632,0.108929411963167,-0.021942132276227,204
1097,0.0121969752196022,0.0185698281033671,-0.0260945638846853,204
1098,0.0423869172924375,-0.0906761216966943,0.130368360987362,204
1099,0.0580677854477661,0.0689322648595506,0.0195818803856391,204
1100,0.000966841085222758,0.0759419159794358,-0.0837378072299391,204
1101,0.0752881411109164,0.16917724691926,-0.0621481315165544,204
1102,0.0959576246877655,0.0364976798211043,0.101585425934647,204
1103,-0.0421258646903676,0.029841370622683,-0.0719433464377531,204
1104,0.154638269770548,-0.0168376832093743,0.0822736791181679,204
1105,0.0315760068046555,-0.0417182282537484,0.0529129613655276,204
1106,-0.069352538783282,-0.0954818563980422,0.00385310368027871,204
1107,0.067748056665721,0.0539527849960642,0.00867154213214713,204
1108,-0.0504968248293162,-0.0286254125062732,0.00673531093927925,204
1109,0.0302426976356128,0.0865339045475006,-0.00607316654565047,204
1110,-0.082621303538044,-0.115446888100226,-0.0322216901215051,204
1111,-0.0300397751304365,-0.196653982678621,0.0591618386914341,204
1112,-0.0124274396805562,-0.0288297768024143,0.037103379837602,204
1113,0.0300328593664406,0.106174185516115,-0.0668592974692835,204
1114,0.0548668500700263,0.0456231821562112,0.0444275221657352,204
1115,0.238303552214826,0.0704004491541706,0.21181453626524,204
1116,-0.0765563621149931,-0.0904926457549984,-0.111794077486454,204
1117,0.0316926445873726,-0.0115123379407014,0.15036802154333,204
1118,0.00833588761180967,-0.118232247359599,-0.0320745396714981,204
1119,0.103409314357489,0.139495374592712,-0.0179097562587459,204
1120,0.0261610204729583,0.0659189350074718,0.0235254436889495,204
1121,0.16911864539439,0.24266348618356,0.00912413390149631,204
1122,-0.0081040176091913,-0.100141614275642,-0.0300571997276571,204
1123,0.101501512928992,0.163821832336815,0.00359522006033157,204
1124,0.231474560145015,0.202071143739265,0.0663634652175807,204
1125,-0.0937849597355322,-0.0841811115497851,-0.129639560319344,204
1126,-0.0259041862247179,0.0888314287776692,-0.0757119548041762,204
1127,-0.126949935382125,-0.0326281133463692,-0.132672425775155,204
1128,-0.00207828726595938,0.0010236015670969,-0.0565619579880516,204
1129,0.153579105990169,0.184821756213859,-0.0198234062305904,204
1130,-0.0963420838318501,-0.0548450076804341,-0.0559439109710454,204
1131,0.150850629799964,0.170425774714486,0.0891810514290607,204
1132,0.187958082009222,0.141361522698572,0.101866494756935,204
1133,-0.0613745095854113,-0.0306791606412784,-0.0559909093197381,204
1134,-0.0780958550722274,-0.131164823632322,0.0338833270567776,204
1135,0.0974020486325852,0.13870717968916,0.0299374122381491,204
1136,0.163469608998027,0.163803577208077,-0.0103373540171961,204
1137,0.252587153738866,0.150292265443384,0.155075754575908,204
1138,0.0336167556265357,0.0925640429592823,0.0232412035443014,204
1139,-0.107652660387896,-0.018814771473377,-0.118690493687715,204
1140,-0.136533271252264,-0.156016870198391,-0.00570980571428542,204
1141,0.105185356613397,0.082877311327887,0.0587560604373657,204
1142,0.038429211339839,0.0799990967069322,0.0263146173694632,204
1143,0.0845761711363222,0.161339414731629,0.00795105983875444,204
1144,0.0223266946424825,-0.148964788885369,-0.0229592357897676,204
1145,0.0492530056845398,0.112238130313123,-0.0348124277260365,204
1146,0.225545435943371,0.0529136445720627,0.205203996135056,204
1147,-0.0412068274606253,-0.0565349430007333,-0.0518046402215367,204
1148,0.0681280363478121,0.0908686986068506,0.0470565205367286,204
1149,-0.0243516440857246,0.0156116766966014,-0.0209946393269979,204
1150,0.0145071446604405,0.0600712487365451,-0.0747132077324404,204
1151,0.202150146220383,0.131177678349722,0.0907439878014392,204
1152,0.0145071446604406,-0.084723335812783,-0.0259067480974848,204
1153,-0.00354618119836514,0.0298418708510043,-0.0927573159521861,204
1154,0.115315629912671,0.0224414635860626,0.0372291330708805,204
1155,-0.135931189306356,-0.0568539712911235,-0.117620019460933,204
1156,0.0120049625214811,0.0374475708174704,0.00969483373280263,204
1157,-0.0135456185846133,-0.0465733706952152,0.0204275305472296,204
1158,-0.0273081913704309,0.0178595748820581,-0.0429336579332986,204
1159,-0.0248204777039234,0.0201439324781793,-0.106481191119254,204
1160,0.121347256204687,0.0861577013085872,0.0181068786126763,204
1161,-0.0858396308040021,-0.0737174270805634,-0.0965479096796566,204
1162,0.10734833208262,0.0948824467154714,0.0332540555272666,204
1163,-0.0591745215780577,0.0822963510378877,-0.137783946554012,204
1164,-0.0345492569165906,0.00602369730055459,-0.0815489940714291,204
1165,-0.0504127019355365,0.0126110458903347,-0.105060761115986,204
1166,-0.125454764687261,-0.125579221358822,-0.0755346121878845,204
1167,0.237705020158501,0.236062675058223,0.107140844068348,204
1168,0.032219931684089,-0.0216210071878064,0.116488643596041,204
1169,0.0124893631482146,-0.0171023873946586,-0.00655604983066642,204
1170,0.127397904167049,0.174811653373847,0.0309418726003412,204
1171,-0.0309497713225477,0.0471342885570694,-0.101230869838367,204
1172,-0.144208461602898,-0.0228686761904092,-0.167820478358834,204
1173,0.0557904954293229,0.102989005571593,-0.0691890782674921,204
1174,-0.0276165964668491,0.0265692258607755,-0.0885790414802306,204
1175,-0.0261084827435374,0.157575225664111,-0.109255858720507,204
1176,0.0585332873024354,0.0472501927727945,0.0127326409056628,204
1177,-0.0930905813676442,0.0549080414253827,-0.148487918592649,204
1178,-0.0241106445656736,0.0705903608178827,-0.081329396607807,204
1179,0.12207658074792,0.0335195978014135,0.0269039027150578,204
1180,0.00824335954209406,0.092336650919895,-0.0500081598574765,204
1181,-0.0038380964814081,-0.00785019207928656,-0.0148092819407846,204
1182,0.0385631436869797,-0.0117660079899551,0.0199187424750453,204
1183,0.0490512384012677,0.0434162329283069,0.0806376613579541,204
1184,0.0386657239842554,-0.0642766491299242,0.0187095347108285,204
1185,-0.0656242663651855,0.114065503597843,-0.111638552563444,204
1186,-0.0698926115163856,-0.0375078461362699,-0.0880313861104018,204
1187,0.0222842110647602,0.0883579676656023,-0.0279968770289702,204
1188,-0.102056210666466,-0.136541193679833,-0.020430658690092,204
1189,0.0212677090874935,0.00944814293829069,0.0693659665779498,204
1190,-0.0199395645199932,-0.0696070318466804,0.0737785065705201,204
1191,0.0292614131432415,-0.0409544548916351,0.0658189446952247,204
1192,-0.0712314977296752,-0.00492027273741344,-0.056388793347381,204
1193,-0.160814513423565,-0.0547493302426576,-0.127918770036653,204
1194,0.0694616362816354,0.03744096891565,0.00148485062906766,204
1195,0.0589024775382887,0.0726053322587659,-0.0369128547642812,204
1196,0.0954545762767908,0.0764556229946399,0.0822402838797664,204
1197,-0.050407871828973,-0.0842858707361388,0.0758189974929839,204
1198,0.114709680411849,0.0924356121941953,-0.00793022565910351,204
1199,-0.122308116366915,-0.0525776587463367,-0.148281597822533,204
1200,-0.056113726047245,0.0639109736667757,-0.0695057453945551,204
1201,-0.0526203214324455,-0.000171243107239089,-0.0620786900448438,204
1202,-0.0283403802059766,-0.0448762307386875,-0.0229436679338691,204
1203,0.0852139130551107,0.117452911735027,-0.0170186675787686,204
1204,0.0394685618772342,0.179016996277673,-0.113285656624152,204
1205,0.0650044767435251,0.017573988635081,0.116375794641976,204
1206,-0.0365392047620935,-0.112966579781205,-0.0954804588534807,204
1207,-0.0719739007357416,0.0251197891568285,-0.104955874035216,204
1208,0.0466113674858962,-0.00126739374967741,0.104283707865168,204
1209,-0.0494426773629498,0.0246469666597746,-0.0600787529891301,204
1210,0.172199391777289,0.0754970642159621,0.114836115317405,204
1211,-0.040664054666047,0.00457256500811903,-0.051917190295193,204
1212,0.125534681560668,0.24867110585632,-0.0290732082675832,204
1213,0.0338079458631808,0.0390567504829434,0.0186578547607028,204
1214,-0.0663553418678213,-0.0661453485384684,0.0876804693084253,204
1215,0.0136562101097843,0.0302552504091471,0.0369811792591008,204
1216,0.0523432231807792,0.102662268472589,-0.0649045763457727,204
1217,-0.0425105215155138,-0.00705289022957969,-0.0707635674845049,204
1218,-0.0123653037705884,-0.0382697139059872,-0.143501741818941,204
1219,0.0292056555162472,0.00632582420927328,0.0260628066136847,204
1220,-0.178897645749965,-0.0776007269965284,-0.19842017884667,204
1221,0.0938474272286723,0.149077182148554,-0.0121404648398117,204
1222,0.0558450825891313,0.0312886761682061,0.0464955296791199,204
1223,0.16597464394648,0.0750592642004815,0.106175773208666,204
1224,-0.051026318937078,0.0116464131291945,-0.0794304741700617,204
1225,-0.2109744570205,-0.134925521931371,-0.180799630757868,204
1226,0.0204387235573545,0.0688910961720634,-0.00654560100537268,204
1227,-0.0515997718171306,-0.0219603843163741,-0.0798513929036442,204
1228,-0.0102313747070486,0.0288827303524038,-0.0610741426492794,204
1229,0.0311645390287212,0.0652664039070703,0.0120505925798752,204
1230,0.140657286778249,0.113499851000635,0.013804092426645,204
1231,0.166286580169156,0.0969697726062247,0.147494741835875,204
1232,-0.148463575139968,-0.122088423989417,-0.125083128718989,204
1233,0.13839221314462,-0.010118454174709,0.067486513388003,204
1234,0.0405592996756049,0.0144918736189458,-0.0231860383727182,204
1235,-0.155454859932801,-0.121720841157386,-0.181260653836467,204
1236,0.14492505043522,0.150889318215573,0.118309905236188,204
1237,-0.0368209237930004,0.00633526844801553,-0.0571466756967874,204
1238,-0.00400857425541146,-0.0522316926290047,0.0414343210088127,204
1239,0.113384429550915,-0.0114315104227378,0.0653877003795731,204
1240,-0.080219280894451,-0.0235216251757429,-0.018853746436326,204
1241,-0.017788047300379,0.0106658716548441,-0.0556157047816401,204
1242,-0.0040804159086345,-0.0969786561398921,0.0530288264443382,204
1243,-0.0560554653049654,-0.04622439477463,-0.0277070917558275,204
1244,-0.0252684340886495,-0.0147645799723554,-0.0162201576077109,204
1245,0.0326937195687151,0.0731996899926727,0.0248472707657869,204
1246,-0.127137102127162,-0.178754305619353,0.00302797509849972,204
1247,0.00369823602182051,0.102824728769423,-0.0878244020285737,204
1248,-0.0411841906630733,0.0841170383430301,-0.155915386432637,204
1249,0.046318042127232,0.0422875231900325,-0.00795461260306907,204
1250,0.0179856367543439,0.00358547476508624,0.0120458608474067,204
1251,0.0651339865078494,0.0614676428714404,-0.0739199946628403,204
1252,-0.035278263506804,-0.0254498266986135,0.0478660649598767,204
1253,0.0292374605053344,-0.125293545746184,0.131716635615136,204
1254,0.0387960838053087,0.0243000205453885,-0.00183517557158936,204
1255,0.174081965822027,0.117423078419031,0.0873184447625939,204
1256,-0.0289961240408279,0.0563703682291812,-0.0692404338234389,204
1257,-0.0488615591349234,-0.13275872142537,0.0812362558201448,204
1258,0.127834620795465,0.0821698781929076,0.00833132232883701,204
1259,-0.0146032818537399,0.0561739008315866,-0.0488351057227184,204
1260,0.0847662777074723,0.122279218255298,-0.063231715048071,204
1261,0.0396439807993768,-0.021327267773035,-0.0221908007131932,204
1262,0.0969453877238744,0.113376179286049,0.0960313223238392,204
1263,-0.0203032920761519,0.0720108657324194,-0.0918191044414416,204
1264,0.0126615229243009,0.0727295339407624,-0.0470136788873052,204
1265,-0.0426784853158173,-0.114645128201392,-0.00781660933771686,204
1266,0.18036882224522,0.138641554461742,0.08341739010537,204
1267,-0.0833018512203048,-0.107954655046692,-0.0428664601315821,204
1268,0.187816563016614,0.140946590923205,0.0935254962067532,204
1269,-0.0101486741712243,-0.0767107947374807,0.0239805789453061,204
1270,0.0403515169096028,0.0653614911642265,-0.0278668435822222,204
1271,-0.0194250804448046,-0.0168855636908539,-0.0365323925160207,204
1272,-0.0102326351530809,-0.0380864534788337,0.0730261400877687,204
1273,0.00534444752059177,0.0105466486460778,0.0354562298343763,204
1274,0.00474556706928229,-0.0648236180909736,0.0520645731472536,204
1275,0.191404935661624,0.0488077373156317,0.172860591207784,204
1276,-0.0358822432495656,0.0245122398080319,-0.113273611417055,204
1277,0.036708081347195,0.00273845554478831,-0.0817879037386142,204
1278,0.118247580187538,0.0841947590590963,0.0194966538007405,204
1279,-0.119577615293624,-0.0894879754308587,-0.12051676630351,204
1280,-0.10264859807822,-0.0409021544918474,-0.125293022557593,204
1281,0.078062265726953,0.145086484953806,0.0140372501527687,204
1282,0.0387792266614443,0.0491436376646861,-0.0180531712338265,204
1283,0.0394812408753543,0.0648536688125137,-0.0119087089265326,204
1284,0.0204549622768279,0.025800794502856,0.0103910519994181,204
1285,0.104362336914651,0.0190712517682024,0.123995106136636,204
1286,0.0701136473772664,0.0502427537359972,-0.00799936335805558,204
1287,0.016619144658,-0.0193315531867877,-0.0401643682365868,204
1288,0.0781248603829473,0.09129279214826,0.103089074314694,204
1289,0.0470659224758413,0.0312913061044378,0.0134216279988735,204
1290,0.0827033377809909,0.189406632234081,0.00368548561587459,204
1291,0.0637530098980684,0.106289606535898,0.0278618252197047,204
1292,-0.00209332509077072,0.0484985252526989,-0.0843499681387254,204
1293,0.0540591294725205,-0.0163928479925383,0.0457031499070973,204
1294,0.00436891247781336,0.0422910151944798,0.00363606771410928,204
1295,0.0475629999713276,0.0667035065001237,0.00279239997826415,204
1296,-0.0277478471672684,0.0173133751308173,0.0216639888433466,204
1297,0.14964562647151,0.186458428168191,0.098945678525178,204
1298,0.0348128874927678,-0.054316803978134,-0.00600591427757478,204
1299,0.0660403695265801,0.0561208314904047,0.0666528026085818,204
1300,0.117887232393314,0.0540233762725339,0.0640751838131548,204
1301,-0.0260192680646098,-0.0379658128146714,-0.0643575408748388,204
1302,-0.0561856434522682,-0.0676427085689498,-0.109037685251526,204
1303,0.0649981522038535,-0.00715401113041988,0.0353409427479169,204
1304,0.0682367213294133,0.125621699192328,-0.0675666108333659,204
1305,0.031465956294541,0.0408383455931233,0.0144705005517781,204
1306,-0.0695785717377469,-0.00579436969917043,-0.0664689407987572,204
1307,-0.0433022916840027,0.0376914689970275,-0.0878069653951662,204
1308,0.0606645708014249,0.103278247123906,-0.0167972007985846,204
1309,-0.0035177339359018,0.011539944644146,-0.0177509476305531,204
1310,-0.00353187512923643,0.0845413343981607,-0.0372268484629265,204
1311,-0.0416645452548586,0.0638260318135699,-0.0787971983537344,204
1312,-0.0743370874297175,0.061092229914684,-0.169655183598382,204
1313,0.030837463868596,0.0643073563341173,-0.0230188829979218,204
1314,-0.108675674191641,-0.0398938692653946,-0.100683099464815,204
1315,0.0486151914977378,-0.024894791723803,0.013529239093381,204
1316,-0.118656701948162,-0.167063550185618,-0.0742613487746308,204
1317,0.225393678078611,0.204663646919953,0.21537394338632,204
1318,0.0474730580019033,-0.112053433570322,0.0997764246624525,204
1319,0.0451686046999534,0.0236888080380523,0.0308687559069367,204
1320,0.0136483475655725,0.0516024875674274,-0.0609995998393774,204
1321,0.040251862593875,0.120134953189434,-0.0841892729583227,204
1322,-0.0412976743420387,0.0632868248022633,-0.0859514146997474,204
1323,0.00369901893085739,-0.115998027616451,0.0364282516523665,204
1324,-0.03178049307474,-0.0364285913224474,-0.0536453677615529,204
1325,-0.0358408143720136,0.00599156959556092,-0.00735394157038594,204
1326,0.00192649464687538,0.0274565830754595,0.0160327923340957,204
1327,-0.0502111178574178,0.0451878518271893,-0.0475793900499985,204
1328,-0.0122785525180828,-0.112792092142606,0.0304669488408399,204
1329,-0.0280624720560674,-0.0163200267042964,-0.0544065544299554,204
1330,0.126792947428374,0.228538055741225,-0.0179773975081899,204
1331,0.0214388190532973,0.025228609528899,-0.0609995998393773,204
1332,0.177677372993611,0.0750690290067888,0.153375339992332,204
1333,-0.150551015371556,-0.197282369685391,-0.126804568167763,204
1334,-0.157320640399009,-0.0317964445093616,-0.166594704335015,204
1335,0.0670894134874543,0.119027099345723,0.0181335375225715,204
1336,0.170427725665208,0.176832216870439,0.0686067321135122,204
1337,0.183915179986537,0.0345980470330739,0.0971931196432782,204
1338,0.0110978235387397,0.0566106423477661,-0.029027268013257,204
1339,0.148267932407349,0.207042438666886,0.109531096502905,204
1340,0.0844469525137077,0.232242346395944,-0.123977052433482,204
1341,0.125410235694731,0.0463250074137378,0.0684984684192829,204
1342,-0.00159997640756184,0.0729874930033675,-0.0546494170941739,204
1343,0.0212677090874936,0.111401851436323,-0.0720784109948598,204
1344,-0.0092280822982104,0.01907203145067,-0.0721456814332401,204
1345,0.0377658206592499,0.0452959960177724,-0.0161776556732548,204
1346,0.104899788672718,0.0300664969874811,0.0595066614843208,204
1347,-0.0729362654511892,-0.0400094628095929,-0.163994504767267,204
1348,0.0166191446580001,-0.00593965433471729,0.0719929078727871,204
1349,0.0837188372832856,0.042679126110214,0.06984402961117,204
1350,-0.0199844610570703,-0.0631788870846683,0.0323733028364137,204
1351,-0.0764034962209996,-0.00625406503695848,-0.129123273855673,204
1352,0.0561751711910179,0.0204742692914117,0.128926877905003,204
1353,0.0210255432298382,0.13432175707664,-0.0225274081997377,204
1354,-0.144843935415863,-0.0694648381358276,-0.0891607457737148,204
1355,-0.00431905861691853,-0.0473045248897457,0.0349294342450925,204
1356,0.0251917256695259,0.0300106096575988,-0.0581561351879599,204
1357,-0.103068109910218,-0.148018407520967,0.0552506323250402,204
1358,-0.125575376963187,-0.0171374321766462,-0.133961688674083,204
1359,0.11399412795234,0.0548901997576582,0.0804518439891477,204
1360,-0.0413585738063454,0.0451396910472295,-0.0659005750245631,204
1361,-0.105700220283352,-0.0699649183730456,-0.122835527167943,204
1362,0.137802392282621,0.235944620279914,-0.0210893516624665,204
1363,0.0206107795203692,0.149298961418796,-0.104670883870336,204
1364,-0.0587537362947427,0.0558089196324223,-0.117476494325374,204
1365,0.253911761266649,0.268637876554645,0.141887911399872,204
1366,0.0742902136705533,0.0572809822105423,-0.0270830343975945,204
1367,0.0746234902749684,0.109199281156496,-0.00780019628905629,204
1368,-0.0364148627046797,-0.073762968364272,-0.0276568875647498,204
1369,0.142003932059786,0.133525349059583,0.0699912692852687,204
1370,-0.0468795216951654,-0.08221806982238,0.025881791277378,204
1371,0.00371217557680709,0.0427153146338575,-0.102166078864656,204
1372,0.0529697899084003,0.0515123778778912,-0.0387780472413149,204
1373,0.036725525663502,-0.12334384954847,0.0757501973918902,204
1374,0.0240428704976748,-0.0328969939354308,0.0926855781795217,204
1375,-0.017788047300379,-0.0106836046870215,0.0327227585068129,204
1376,0.168270969125592,0.123541189438159,0.0478736736970679,204
1377,0.0296359219701976,0.0122944217088262,-0.060245789387392,204
1378,0.0565231133456461,0.0571569900824486,-0.0898821762480434,204
1379,0.0145015748696301,-0.0946901150180526,0.0350669274640978,204
1380,-0.0124978773271336,-0.0267719072530469,-0.00821515024578638,204
1381,-0.114637550131532,-0.111340968950409,-0.133155385292752,204
1382,0.127727968360716,-0.0226917625508409,0.085923950131096,204
1383,0.0742000432188364,0.0121617264153661,0.0640252616737994,204
1384,0.0138281384671768,0.120470775914094,-0.0707635674845048,204
1385,0.0206688658541305,-0.00379737963312251,0.0355844477286978,204
1386,-0.0881039902426503,-0.101590311857233,-0.0835613059936729,204
1387,-0.0393840139074455,-0.0692333373339148,-0.117336400750543,204
1388,0.113449197791151,0.0442934666669814,0.0603219640244964,204
1389,-0.0434238692906428,0.0178500379297536,-0.11859909858256,204
1390,-0.0837589954069043,-0.0677887117933804,-0.0725932707148177,204
1391,-0.0266719802478494,0.0755500488887177,-0.0217693864065437,204
1392,0.0214836318864493,0.00670126520570125,-0.0275345327433985,204
1393,-0.161851059003523,-0.0582236556234182,-0.162130618483186,204
1394,-0.164638112400083,-0.203558050687152,-0.0484444158736131,204
1395,0.0110232802799167,0.0704498293522955,-0.0371873394423042,204
1396,0.0782311336978559,0.0321416253423072,0.0534252327080097,204
1397,0.0415709174001355,0.105593996928658,-0.0311420499078086,204
1398,-0.0671237313905358,-0.0559203328953726,-0.052013191557712,204
1399,0.0955975129780046,0.0382866355628629,0.0413679885948908,204
1400,0.168521982045784,0.00209312144609965,0.126125826459612,204
1401,0.0704923474117386,0.0437922687131391,0.0646459285415306,204
1402,0.0471618139646233,0.0119004718489281,0.018587661979659,204
1403,-0.0944088236085847,0.191083948284274,-0.202849194377838,204
1404,0.0233289057975535,0.177192362565978,-0.0752324442568753,204
1405,-0.147089860418013,-0.00795429050108295,-0.159205047851643,204
1406,0.135692453127762,0.182369973671067,0.0657535321606499,204
1407,0.166286580169156,0.125507884232045,0.096186079583249,204
1408,0.0866234267976961,0.0983931794489376,0.00341048301316599,204
1409,0.0164537725208907,-0.0272769373876615,0.00776718155366003,204
1410,-0.0368173442217592,-0.0687383615750109,0.0127496536745068,204
1411,0.178294154242932,0.117226913480644,0.0408321401426786,204
1412,0.0166449228000479,-0.0400439437641902,0.0426089533122738,204
1413,-0.0103772190598968,-0.00571062314037834,0.0740459563170253,204
1414,0.00441638499150605,0.0685434627932027,-0.0980662612552681,204
1415,-0.0307146200733023,0.00944011442886611,-0.00373005806055797,204
1416,0.125514996944433,0.0772212885637825,0.0776512150889803,204
1417,-0.00686520030080764,0.0916954211167958,-0.0855649099937241,204
1418,-0.179236818759251,-0.118224245460188,-0.157993348583992,204
1419,0.0230198388214771,0.0721714777822848,-0.112643590991082,204
1420,0.0230260308186917,-0.0611013131748734,0.0205543124212627,204
1421,-0.0486949153172671,-0.00126467388783563,-0.0926456453501767,204
1422,0.162661873250176,0.0946717108921061,0.0920383023497297,204
1423,-0.0293348372755717,-0.0477216125558389,-0.112312861393031,204
1424,-0.0307601565402755,-0.105411814101956,0.00326062471465236,204
1425,0.0744645597493588,0.0424523931981077,0.107406625833584,204
1426,0.0280747045165956,0.111267771069199,0.0241934406419092,204
1427,0.0315924397416847,0.0537432819076033,-0.0517871439202712,204
1428,0.076041774212324,0.178415594130154,-0.109819061656284,204
1429,-0.0505024513169309,-0.0741321189840857,-0.0115507531452095,204
1430,-0.0625390040040922,0.0346881016361667,-0.177366464104983,204
1431,0.0469698137842823,0.0344342099168926,0.0304419149790732,204
1432,-0.0406246207944812,-0.00441546607809693,-0.0787843163054864,204
1433,0.0865309393576584,-0.125642409797284,0.0605959491756833,204
1434,-0.0816984648100613,-0.0836423059627661,-0.044579747281284,204
1435,-0.0355369357211099,-0.0978335700672308,-0.0574128412510054,204
1436,-0.0134961535925851,0.100956482351807,-0.112453592925298,204
1437,0.181119755882769,0.1337505338323,0.0193687439981065,204
1438,0.134547155854958,0.186424527194835,0.0657716224390069,204
1439,-0.0371492109685455,0.00456125250489333,-0.0488079056889847,204
1440,-0.0592023389653133,-0.0268342626351468,0.046144336212946,204
1441,0.00374185179835528,0.0166052621492612,-0.00797663308133236,204
1442,-0.0657214686472571,0.00136732094701639,-0.0609974249995947,204
1443,-0.0205315887671019,-0.0492443098375041,-0.0399705086257027,204
1444,-0.0919621050643256,-0.0632655689475562,-0.166515377666669,204
1445,-0.132601900782068,-0.0531366470407444,-0.0966991520730856,204
1446,-0.00431761357876222,0.12393622128165,-0.0699678771477094,204
1447,-0.0124491650544651,0.0548722238953149,-0.0247939016768803,204
1448,-0.0285957318102806,-0.059861187067923,-0.028149438542177,204
1449,0.034941614538027,0.0274036986422881,-0.0495228841731818,204
1450,0.0102594345664266,0.00901971615230892,-0.0199537866271356,204
1451,-0.0261115959533051,0.0484914670845119,-0.160981440791928,204
1452,0.148123294367629,0.140781034801772,0.108303892469927,204
1453,0.019445481529144,-0.0172362228646759,0.0197290192875639,204
1454,-0.0413303705578752,-0.0356767920038296,-0.0148408038900046,204
1455,-0.00446589745479619,-0.0277077928386831,-0.00760190497718681,204
1456,0.0221059156900674,-0.0248876621634932,-0.0513336725882396,204
1457,-0.0337822646046895,-0.00486973619404645,0.0387260776828353,204
1458,-0.0070217362480435,-0.0975678371050023,-0.0486301006849467,204
1459,-0.0862000870546021,0.0437343845261955,-0.168449680715876,204
1460,0.0750465225168732,0.0732020004636405,0.0222187407755522,204
1461,-0.091029868513074,-0.0524374480474435,-0.069765332747414,204
1462,-0.0636206271157176,-0.0323353318716844,-0.0505176546194317,204
1463,0.148980451778365,0.116690130084879,0.040251249899396,204
1464,0.0209957047199703,0.0145468575843471,0.00477660945702034,204
1465,0.0771231023046136,0.095247013024511,0.0626422183740465,204
1466,-0.0604267478223019,-0.0838261661258862,-0.0458497947164756,204
1467,0.170150760261871,0.0935056998059585,0.181914309487621,204
1468,-0.01814023644961,-0.0325685946819084,-0.0111114217500375,204
1469,0.00423508514349277,-0.0517057672985778,-0.0332301934918408,204
1470,-0.0940896247629671,-0.0587322656407998,-0.0681496142571171,204
1471,0.0489648979441975,-0.0282218917519928,0.0283292484211946,204
1472,-0.13122737326483,-0.144749275229985,-0.0416498939239242,204
1473,-0.076140363845212,-0.10851236544246,-0.0131117251630366,204
1474,-0.0848834702119785,-0.0896715478295564,-0.0425641161527889,204
1475,0.113247784531816,0.0388610100379474,0.0426462847783505,204
1476,0.0558843970044356,0.0677137946120552,0.090376093505134,204
1477,-0.0694906904070206,-0.108136413263054,-0.046230621156115,204
1478,0.163269635885935,-0.0159509425728212,0.13376602010947,204
1479,-0.0481948443449241,0.0983686526351553,-0.1325183333245,204
1480,-0.0134355271043546,-0.031739866671933,-0.0627759354293444,204
1481,-0.121288017711552,-0.133696842878211,-0.111834635013236,204
1482,0.0291843276716995,0.0684729079514197,0.00441514490836473,204
1483,0.0239097757431874,-0.0432499496717174,0.0947928712923314,204
1484,0.0144869883069872,0.0786890276217376,0.00903643267192912,204
1485,-0.0163627763012787,-0.0932393456481905,-0.00308452883935762,204
1486,-0.0795088577188025,0.00235054995077937,-0.110280234634267,204
1487,0.00715688785758381,0.0954782730825063,-0.074709719556777,204
1488,0.0590169559615631,0.0679303731786909,-0.0603499935737697,204
1489,-0.119964566819063,-0.142268877138806,-0.0422790248117031,204
1490,0.118278666476953,0.0370283605663624,0.12323631455883,204
1491,-0.0753673769918119,-0.0238442213400287,-0.169912249771544,204
1492,0.14492505043522,0.138177090872154,-0.0474527597514915,204
1493,0.00281784855572089,-0.0262906143759793,-0.0919352203204244,204
1494,0.0583328543423005,0.12347797094244,0.018170411798289,204
1495,0.145056857490975,0.12854596029031,0.11079492448472,204
1496,-0.102859456115777,0.0184837564670142,-0.129194381893109,204
1497,-0.155364719488097,-0.0497001292373475,-0.163872879432823,204
1498,-0.0109629437785033,-0.0745735868999181,0.042643614990372,204
1499,0.0839964623411422,0.109640768848725,0.0771057933611037,204
1500,-0.043266640376331,-0.0112636595712835,-0.0316238664376328,204
