"iteration","overall_ACC","alerting_ACC","orienting_ACC","congruency_ACC","n"
2017,0.855685002889934,0.479835818062597,0.156842041529655,0.422428165363433,226
2018,0.848932950046849,0.393099170772271,0.00906280193684656,0.369776765015047,226
2019,0.827395229744016,0.35377142319424,0.247842411028048,0.38389907231483,226
2020,0.814006553857585,0.377953041836815,0.096761562647034,0.447788523854519,226
2021,0.846815603981053,0.3795798408681,0.185409388220038,0.383023176202494,226
2022,0.813629354130147,0.524078917766517,0.180373148316415,0.410648546292238,226
2023,0.810983747761197,0.267313495649073,0.212187356804813,0.441622850202458,226
2024,0.844459332840165,0.395231343107815,0.0302848094164832,0.379719139588218,226
2025,0.830210281014984,0.355791449006006,0.277105584514037,0.330621140627969,226
2026,0.835711462764986,0.317961747689904,0.234601870089194,0.450535207991954,226
2027,0.842246613771776,0.283924767468704,0.234398037949816,0.487481591093192,226
2028,0.828563668735676,0.422202011915171,0.2126519623068,0.508671331721182,226
2029,0.822816137530544,0.389901137476281,0.0727300978083088,0.369046906303281,226
2030,0.850068878230748,0.373054004124431,0.17526319074084,0.444756147351178,226
2031,0.845608886090253,0.317923594730704,0.039233740715279,0.444822777022836,226
2032,0.83552846537872,0.303836611301381,0.0783829037282279,0.423817462018822,226
2033,0.840964126172846,0.38971077488366,0.137680003030347,0.44739886035594,226
2034,0.835092251663397,0.401351772574707,0.278538894712563,0.499720902830856,226
2035,0.845993737644551,0.257149239058951,0.156082313686311,0.542780848574236,226
2036,0.811020274718968,0.284909078815075,0.182707118628722,0.458927359722497,226
2037,0.794164248163019,0.203566696350432,0.265254123944896,0.435086388185472,226
2038,0.858364193196855,0.392728048756893,0.264949056216553,0.379812227491038,226
2039,0.846306870045384,0.4146630951967,0.0613631557741982,0.386320234153965,226
2040,0.812554341021465,0.362701450489808,0.203985153485399,0.448354010325055,226
2041,0.825540813516811,0.375961188935106,0.173910554930007,0.413555007804123,226
2042,0.823825826279373,0.157999588639432,0.25084771797204,0.546297956053379,226
2043,0.837297361671673,0.362952336969987,0.204662772468269,0.330387486412674,226
2044,0.804351987131063,0.319544345896417,0.136363081947474,0.412942821272981,226
2045,0.818886295288376,0.439244313305086,0.167643708967524,0.308131649980514,226
2046,0.806794371472343,0.375270875230307,0.0681381343108423,0.305786927298545,226
2047,0.793568965247458,0.344057086751173,0.0936208983867828,0.408822135589717,226
2048,0.791931552257653,0.363426960389893,0.186171537276902,0.427461529777105,226
2049,0.823911684970093,0.363783768590344,0.0238312922639446,0.346669309668124,226
2050,0.853947142431415,0.268613602242904,0.167717098869114,0.515884796577919,226
2051,0.80994222082108,0.408785556430593,0.138994712215116,0.345438851326503,226
2052,0.789422032967409,0.392050749238177,0.172017140010082,0.386183313266973,226
2053,0.780884204256293,0.238302910625684,0.27095535280509,0.386448624153729,226
2054,0.857393919588493,0.283661482470326,0.115858214656649,0.474972803446685,226
2055,0.816087049836404,0.345411862166181,0.255959244174353,0.383118922644902,226
2056,0.852858059126734,0.418121226594378,0.0124731555101087,0.367994821501781,226
2057,0.850333242889576,0.35882924183885,0.154731740486883,0.420750389937414,226
2058,0.814977696685126,0.354679153344523,0.109087101998473,0.508198590961249,226
2059,0.81488880093022,0.313835790199322,0.229746388994051,0.329486635906905,226
2060,0.823933272232944,0.393710750679745,0.138692346744271,0.438827639706915,226
2061,0.831188269376196,0.344114932533775,0.102541730095438,0.375455355215888,226
2062,0.863400130260356,0.317963994465571,0.166972200351613,0.384139921826181,226
2063,0.836798518409457,0.332478728304052,0.260829168736175,0.507096191347483,226
2064,0.829432847076519,0.321623598436202,0.248276020308219,0.399054480779912,226
2065,0.807199517721066,0.335370360643576,0.198481443373464,0.445697191453141,226
2066,0.827479069313681,0.445808921355188,0.261451402215892,0.420804011942884,226
2067,0.776726150257157,0.378251973517616,0.0847560028207014,0.503202732617985,226
2068,0.769513513365618,0.250205530536892,0.0457095469910962,0.570044930732314,226
2069,0.819024104194548,0.385207870363804,0.109604686580628,0.483606718449886,226
2070,0.815246630028026,0.243900491733276,0.191200890343732,0.44827460329126,226
2071,0.824684538783191,0.251000490189598,0.15764040476199,0.457657699158415,226
2072,0.805423816058008,0.307587174201155,0.172465473514462,0.337382540293986,226
2073,0.786354981700898,0.29353317713602,0.0845048279605858,0.462711819223788,226
2074,0.798630988084996,0.368216759573238,0.132594333196633,0.411910191921882,226
2075,0.818773166613603,0.288530304194837,0.302822019449447,0.45031988478169,226
2076,0.861742880867821,0.194097680869571,0.0623116262967207,0.464406970545552,226
2077,0.856165850233732,0.251716773317798,0.0867762807888293,0.443945292208572,226
2078,0.7949959152498,0.321530195574857,0.240931274444799,0.491935268517887,226
2079,0.814832298336177,0.347477952222313,0.236500594502932,0.470178550733323,226
2080,0.858160855307224,0.374060358206942,0.0159861009239481,0.504138334781115,226
2081,0.847230240474519,0.308113172766512,0.248015456213782,0.525564906562218,226
2082,0.853453070068583,0.313761967639138,0.16820050680337,0.412548737621885,226
2083,0.810457105086675,0.361176604722767,0.0431625989133589,0.445283260928268,226
2084,0.825905040422645,0.25278536545948,0.1205290212456,0.51433831327484,226
2085,0.836763641625623,0.201353030027617,0.320964271089877,0.342281530770876,226
2086,0.831475776482668,0.443582735344823,0.0799824715664398,0.427369041476813,226
2087,0.853593623158363,0.369103860353036,0.098277024740273,0.424384513364768,226
2088,0.810468864151252,0.402176764690153,0.173340336610036,0.395021416953736,226
2089,0.862488274861663,0.253211678493032,0.210257122837575,0.430018823042,226
2090,0.804524420488524,0.303539474426007,0.182724749189611,0.47254088141546,226
2091,0.822432113341352,0.355331221792293,0.188986953858085,0.348398823781874,226
2092,0.779615999429498,0.418097232556769,0.293311078198339,0.428112023634101,226
2093,0.811126232574777,0.388363452310596,0.185036603718192,0.582306366896634,226
2094,0.81087936052484,0.442805597080882,0.107669336914159,0.507228398521574,226
2095,0.813967960116379,0.264526210808037,0.151603714003883,0.504785382677898,226
2096,0.79225028069468,0.387847656075306,0.0789672593123852,0.490441387649091,226
2097,0.868207745663642,0.410749774432188,0.167899055451283,0.482874408509069,226
2098,0.825186077926393,0.286239947827221,0.0588952448303641,0.352496079578497,226
2099,0.85354338861555,0.468152876629135,0.21386441991669,0.335198351875042,226
2100,0.859671941070407,0.357793012814218,0.116112175349578,0.539893975802554,226
2101,0.842178729285883,0.28298408142741,0.0788662219986347,0.319082458235353,226
2102,0.824111218213594,0.231465750168205,0.169241074768017,0.388865366522481,226
2103,0.860846997345943,0.268541575233462,0.242193469987845,0.35030535959076,226
2104,0.828465780247054,0.257115089874183,-0.000430288749287128,0.406565451943591,226
2105,0.804958978007605,0.318309476162596,0.122337286798091,0.466576164413615,226
2106,0.817793642453563,0.401968795743788,0.215983888764736,0.424342219193054,226
2107,0.841271027605247,0.428773653387965,0.289545220679728,0.524422385209638,226
2108,0.846273259176255,0.455431681496703,0.200541319864154,0.550335543076539,226
2109,0.841062698282259,0.44948592640839,0.135008292185261,0.47954866161792,226
2110,0.835704222612398,0.37495725653491,-0.0286984182090025,0.357615284457614,226
2111,0.82544725618993,0.323753659547497,0.075809462112235,0.477072647801009,226
2112,0.831482682080122,0.0692942710577987,0.0696967095933788,0.424319244881285,226
2113,0.846591925008978,0.386309197848951,0.129650272998849,0.49432069259805,226
2114,0.830670243859171,0.365593514491736,0.164598640341649,0.477768003927337,226
2115,0.870992807693888,0.365870660956406,0.165707778410678,0.462965943447925,226
2116,0.811423384514603,0.246020490429038,0.203921092852665,0.369227289684488,226
2117,0.800534512284908,0.315915107195316,0.0773212261416823,0.302495143040729,226
2118,0.807106463779113,0.277888398769973,0.0348985785383637,0.340778784816466,226
2119,0.823208558173813,0.398103693857672,0.351628721168369,0.49983619335643,226
2120,0.812936360065011,0.249477275178121,0.135335824701003,0.419812399072965,226
2121,0.783979319382243,0.309173411670815,0.119186493799883,0.45576309122042,226
2122,0.826559642709036,0.291195003109192,0.191012554715804,0.534770225013597,226
2123,0.830372051377622,0.304553150209149,0.136675962417766,0.426738222352218,226
2124,0.849781745469074,0.394296430429325,0.0575014894813976,0.418709553451966,226
2125,0.780686215694098,0.339269929135526,0.0610752297205371,0.386982642462802,226
2126,0.82488175869096,0.316701013726207,-0.00533850148001287,0.497900437754553,226
2127,0.858239828426212,0.219709465589357,0.200059329123647,0.421499184400856,226
2128,0.848083334465311,0.338929697534448,0.110544528276792,0.43726486885421,226
2129,0.835139379768604,0.347637696242218,0.0631803361638606,0.289762235005947,226
2130,0.877430864567105,0.281080367006705,0.194719133330828,0.376972821482117,226
2131,0.814815434378702,0.356308813353488,0.0373979787955654,0.436601647786138,226
2132,0.847721778285838,0.426253852125878,0.197226541600194,0.473922746321325,226
2133,0.837054052423781,0.285180973249221,0.0627802086753743,0.376554001870183,226
2134,0.866318367597483,0.378783082921371,0.268693766714107,0.31821416421116,226
2135,0.848284071916474,0.276835188277956,0.0537377987898934,0.39145154264898,226
2136,0.847583291450194,0.274613085686854,0.230252023605251,0.496014347054273,226
2137,0.877882342643449,0.424820810880599,0.122545856200052,0.538764571664351,226
2138,0.84276167133155,0.418017764846622,0.157444032021138,0.463485569050283,226
2139,0.842628582847792,0.404266190680852,0.0518461798957455,0.38219976771824,226
2140,0.830547758985795,0.275775146767272,0.126886012886815,0.385705173870217,226
2141,0.823297314445981,0.276118117346783,0.297386727265817,0.403807725740578,226
2142,0.805955028146502,0.471393666019828,0.102272832395241,0.418568477574678,226
2143,0.773912194876946,0.244264677024743,0.140641902543986,0.494626459331163,226
2144,0.793495870408956,0.473905866155309,0.133235025575857,0.44248510528462,226
2145,0.85561923841828,0.432335832020229,0.195847410288824,0.470768826245676,226
2146,0.823085692794243,0.308003342233992,0.158121611325654,0.528755207077561,226
2147,0.783994047584037,0.337407652146495,0.131630702900929,0.529212374459136,226
2148,0.838288483398326,0.186597499778548,0.167190232444637,0.53632025963347,226
2149,0.819966296168711,0.305834730879885,0.0416909844262949,0.403508950546008,226
2150,0.818458954890129,0.360231147701683,0.225468700637231,0.49886403003626,226
2151,0.847594936045025,0.306131257524321,0.162082963324458,0.433899219178737,226
2152,0.850013942706971,0.434513232777371,-0.0164997810137044,0.327804987620187,226
2153,0.837876076461106,0.27971257820001,0.164810530894505,0.384670466602158,226
2154,0.835665809089309,0.29518775551072,0.149984459068465,0.3517997281685,226
2155,0.786942532555728,0.343658338115142,0.283253311423119,0.284304085545366,226
2156,0.794949962012547,0.325227385006305,0.249336977399346,0.359547849349582,226
2157,0.825876365390301,0.358621684126423,0.211684621557627,0.415674061929123,226
2158,0.865172495778936,0.505897967836538,0.165078928203191,0.353031405337175,226
2159,0.815146089018389,0.326259765004807,0.0858407142976388,0.400867488413716,226
2160,0.846555883742982,0.335455820646506,0.0867175437390485,0.451558200732547,226
2161,0.803736707243755,0.32007954238859,0.0418304697136154,0.393377032528513,226
2162,0.817180325385131,0.237172786334949,0.089137946676538,0.548811526689149,226
2163,0.84537946733515,0.40258569598489,0.122856515353881,0.519021808636205,226
2164,0.837463000045591,0.285633956132093,0.124464010897618,0.50847660876115,226
2165,0.84842489111429,0.292798374987323,0.139749022532728,0.513600097233507,226
2166,0.825478253454434,0.32476908680202,0.00285655677333525,0.449051563803379,226
2167,0.855488142524535,0.363632636418223,0.275018107809017,0.438170775272555,226
2168,0.840249676230276,0.385754459643818,0.0335948578479982,0.393156112431841,226
2169,0.807089861213606,0.406595456852475,0.210559074215884,0.408813885359879,226
2170,0.825274025440218,0.403958075608629,0.307032646879338,0.445214393706325,226
2171,0.830188913911626,0.289454781367379,0.161931648841538,0.305777829072082,226
2172,0.821152315188464,0.306138309644496,0.18982571762918,0.419218321576715,226
2173,0.845988226093668,0.431847845474519,0.227915400994734,0.453887401431581,226
2174,0.823734201898781,0.472234430215333,0.236798530965587,0.343655046633168,226
2175,0.85389895713194,0.335892185945524,0.21303982438796,0.449459214555985,226
2176,0.84511419473751,0.335766445377186,0.126531351473584,0.50812969760208,226
2177,0.85155131483603,0.263517053175142,0.173703406873866,0.364117206349637,226
2178,0.852571453148812,0.356237916479503,0.181953407117209,0.364597541431615,226
2179,0.835509880310514,0.364241778048903,0.0867416971597653,0.471588775818836,226
2180,0.816270396783065,0.336114738293785,0.148053116542359,0.439005617886809,226
2181,0.797299732286258,0.283722654205247,0.160184998164151,0.560045372290069,226
2182,0.836054226264321,0.290488717766785,0.117679791085355,0.401431285721712,226
2183,0.848493885131284,0.373665418422651,0.15920563207455,0.460813876760808,226
2184,0.857919294574794,0.386628842584888,0.248112700641416,0.420169285506348,226
2185,0.810986026677454,0.271954443891228,0.267537658372591,0.511420271955379,226
2186,0.847258595752773,0.353470622835003,0.202003226766636,0.333000237456425,226
2187,0.865472191741418,0.408992078215996,0.133172645310842,0.441458538726939,226
2188,0.821673923461968,0.340276988938355,0.221687655484882,0.385646673952428,226
2189,0.831115988360369,0.358612851255237,0.156542402945293,0.476620395743652,226
2190,0.787996280677089,0.444701420511707,0.184354501321321,0.397972716618602,226
2191,0.791328917961251,0.403308635057955,0.149623602092477,0.375969056278302,226
2192,0.827534012880031,0.385615607991983,0.24540895898986,0.437345914916541,226
2193,0.840836961263964,0.260424329952733,0.231693896961014,0.4708303431982,226
2194,0.856465396576171,0.356638138681382,0.101845435326892,0.406177750804569,226
2195,0.834975808931129,0.403483575033664,0.191235660290232,0.381360994953966,226
2196,0.826912954927335,0.349775282107358,0.0376335586264029,0.482070397112054,226
2197,0.848106380286646,0.267390466079103,0.0159128102336747,0.400118619044569,226
2198,0.720763524889996,0.345405336233555,0.0790440786287428,0.330718980208449,226
2199,0.857233508582,0.437475319004115,0.0105987938869909,0.514918011642745,226
2200,0.821695892325385,0.381576324113879,0.190352369296575,0.404679771417928,226
2201,0.848946931995464,0.272166665740202,0.286399061703541,0.377934984858822,226
2202,0.875974005141795,0.42086415609885,0.0999183913672701,0.434040363480157,226
2203,0.820200841943762,0.305080323048898,0.162156595355646,0.517446927104186,226
2204,0.857731699191193,0.342264745747581,0.125859347019985,0.457945132017231,226
2205,0.835725281853973,0.424425921408058,0.200815637165344,0.425553133133795,226
2206,0.787861704390023,0.272196027575447,0.195506519694535,0.431567933675764,226
2207,0.861189994937878,0.342466233204079,0.0369028555020473,0.474602634472796,226
2208,0.819300533302419,0.36014953293475,0.0194265583685233,0.402723052846413,226
2209,0.820520837028329,0.356051855051074,0.197731869037753,0.364598810457194,226
2210,0.844037358196618,0.292958939419227,0.034642255536834,0.483178583408797,226
2211,0.815990640536995,0.359033741096367,0.239018932636483,0.426970594948609,226
2212,0.86401967935925,0.372039986797274,0.250516058361714,0.347271327691358,226
2213,0.851051598346095,0.231936586398596,0.210381440481296,0.528109172028628,226
2214,0.814352159308364,0.232037669336191,0.0793824714691116,0.492511496527832,226
2215,0.812681572344005,0.33905427597433,0.0222078529345294,0.336814795481671,226
2216,0.84377194039557,0.377441154897355,0.129673323033927,0.462575088954424,226
2217,0.819899411261546,0.305617291394793,0.198403272911351,0.431303717704124,226
2218,0.829618686707878,0.299835863063928,0.285148791081443,0.472053165726706,226
2219,0.829796917079927,0.293134561746366,0.046543576044077,0.359442237515077,226
2220,0.769199162116057,0.292640628170851,0.144490808932972,0.410003044711925,226
2221,0.798248314613146,0.404203413981913,0.0623798319905942,0.443681401232207,226
2222,0.813898862094566,0.154868200272833,0.240777156852493,0.347158829059149,226
2223,0.836530313834515,0.38112862368225,0.200288436737873,0.397982178585633,226
2224,0.830985066970755,0.273838962827894,0.218236602576855,0.541500497638878,226
2225,0.82630703391371,0.325312401372213,0.140216498844381,0.452595122139468,226
2226,0.831697971489382,0.182601088542069,0.213042638363209,0.382609787299596,226
2227,0.803066237657133,0.326277886473866,0.138293612701122,0.447387074663827,226
2228,0.809331093538189,0.289431349538712,0.0729982769069938,0.447665105070312,226
2229,0.806518161884271,0.390120039507189,0.198941282054194,0.405990874636967,226
2230,0.820425679330445,0.392416487732096,0.0558975767105503,0.439828547402499,226
2231,0.798276731663803,0.424098126745742,0.222524950372813,0.413545910509328,226
2232,0.752186543414935,0.348039238368044,0.019919197899654,0.435336962408734,226
2233,0.821805565181438,0.403392999370583,0.0951676959748784,0.339869265585158,226
2234,0.826703945539577,0.371940121922507,0.0402939793897648,0.352726356659002,226
2235,0.784294898214009,0.33934470734172,0.236582348293949,0.519774860276198,226
2236,0.850765142926132,0.406076645427723,0.0694842095312608,0.471931172739371,226
2237,0.849350822402572,0.106953034548241,0.285896713651547,0.398105229704758,226
2238,0.813326340730685,0.301749860505485,0.219812841622273,0.519765784119661,226
2239,0.841049110857702,0.438268334065227,0.0671218324489131,0.460552644838483,226
2240,0.83491544806563,0.388627493616634,0.0369422290663118,0.449114864179732,226
2241,0.81481180316856,0.286105099468757,0.0786912011020996,0.462692214945064,226
2242,0.822488716990539,0.317408274492505,0.283294807668918,0.355459084937855,226
2243,0.81264099545146,0.224825725697801,0.230978493740378,0.393857340143484,226
2244,0.831681772067089,0.256766597394225,0.0207400378252767,0.443095067849492,226
2245,0.834882568107471,0.285598375679063,0.241026262821339,0.474574435437617,226
2246,0.856843580848778,0.43465609496068,0.256490786810978,0.379186093230732,226
2247,0.801049959634789,0.210464294160913,0.0527948242910361,0.482993317716586,226
2248,0.795137109292177,0.280483970762683,0.165893423890961,0.569315155415496,226
2249,0.838802104633321,0.297881058428009,0.296888388656403,0.387061344839938,226
2250,0.829342567422898,0.323690681010265,0.191403149521274,0.471321812894633,226
2251,0.812763034831866,0.203927235038321,0.16771348771753,0.448486850832734,226
2252,0.846023854315217,0.466489866620293,0.213022655000928,0.449120044499585,226
2253,0.798028155126267,0.398609797196112,0.161607605716456,0.261499258454548,226
2254,0.847984822429028,0.425582522282585,0.0666988296397608,0.434505177933308,226
2255,0.800619841478565,0.352608262138398,0.0143126874554002,0.356217206924956,226
2256,0.833377618847214,0.289797602533852,0.0893237804599707,0.323054617478772,226
2257,0.841681037777014,0.337348467024351,0.0242324602399091,0.337117837921679,226
2258,0.8457372951874,0.202669422340803,0.0682679552399237,0.509312656981715,226
2259,0.80180914484671,0.384691117449989,0.133291654498865,0.305917455597836,226
2260,0.804384711955714,0.330087851446019,0.170816796936806,0.42188750700352,226
2261,0.826862640641055,0.253190216828037,0.129260176240591,0.440132292562144,226
2262,0.843031379311254,0.364199014748028,0.198494767513577,0.408025139468902,226
2263,0.846081212506022,0.298492171694432,0.105515075934967,0.489499607362704,226
2264,0.810771609714805,0.305867473185292,0.25238717272444,0.355382701239907,226
2265,0.817448151048948,0.406904452251086,0.152624015445923,0.431654918054237,226
2266,0.815985238706808,0.206386546986278,0.0588555677473884,0.411360058112774,226
2267,0.859996302772411,0.394912592548246,0.0455660079026724,0.447658990366847,226
2268,0.798890374855717,0.330230675347562,0.12170256959705,0.533047103474227,226
2269,0.823559144830404,0.374521131907443,0.148369888139698,0.452068793666329,226
2270,0.784544133166301,0.294293919898939,0.264248021981375,0.453368069700315,226
2271,0.807084568397275,0.372116590863859,0.174674278234743,0.492014986422997,226
2272,0.78232911853092,0.25977765788793,0.0312586622486482,0.410678694059332,226
2273,0.788335015917233,0.333041750980883,0.0893690123122957,0.476768093765998,226
2274,0.849030029049724,0.261287372965102,0.063819849562098,0.485319039269295,226
2275,0.824356769238438,0.290340075175958,0.123408567207579,0.355543408501976,226
2276,0.853155214592277,0.282607108436076,0.0217119072082281,0.36486683163803,226
2277,0.868224046492663,0.302940247412111,0.183673204668203,0.40133467915894,226
2278,0.815563281913088,0.297678358186876,0.239602115748638,0.376276038079111,226
2279,0.863454138922816,0.277863518593293,0.13534700255046,0.398859085861709,226
2280,0.823968572747585,0.430869009361401,0.152541673780195,0.406185381320699,226
2281,0.834750536987013,0.349210005952773,0.0901066394998939,0.343949145360047,226
2282,0.841372644850839,0.399379686689101,0.0703666287760147,0.463913717550345,226
2283,0.848408302438575,0.267154236299469,0.210273197125675,0.423529903433651,226
2284,0.826856415435102,0.435666503497379,0.160519386118114,0.507478271475765,226
2285,0.843506152265492,0.276551947563305,0.226001355277266,0.404727113144523,226
2286,0.860072198646967,0.372825802133579,0.252845646852719,0.516697546577112,226
2287,0.814447415540927,0.469863681995532,0.256426632238486,0.477406021238967,226
2288,0.851414953258716,0.292281393291058,0.140106600939523,0.407255993361546,226
2289,0.835138185996648,0.306698602181597,0.136718699820674,0.455323361357227,226
2290,0.846292673930103,0.342697696201063,0.152559786486799,0.43262656117972,226
2291,0.844508484079348,0.295313063906466,0.0818682086165522,0.417707732613609,226
2292,0.82498118433741,0.342917230266347,0.13824733854371,0.41361205935782,226
2293,0.804430861629183,0.266323029111086,0.134649966893117,0.332582018445155,226
2294,0.870739102510966,0.30381655772148,0.185578571827395,0.45905481802831,226
2295,0.847728225007611,0.397709619037523,0.141262022313803,0.385235999391399,226
2296,0.809622817174843,0.363950016032827,0.241075142668345,0.420768236764432,226
2297,0.869983234161588,0.28902758430049,0.191315842347297,0.414434929803513,226
2298,0.848659846230034,0.466788058800033,0.0730359557420608,0.540475443076036,226
2299,0.811147797662825,0.11663622133336,0.116537130667841,0.511999117231475,226
2300,0.843937397138092,0.422815527549292,0.202320271810119,0.430043416207274,226
2301,0.812274006606898,0.333892553222057,0.0918783987484048,0.399222947778177,226
2302,0.845705066065362,0.403941710543555,0.103022899387977,0.380815956267883,226
2303,0.827244291751957,0.294847616076968,0.163822301847243,0.307481947929483,226
2304,0.843008151892785,0.382459222770691,0.158804633312044,0.368871462410083,226
2305,0.83292537825125,0.308915253275848,0.0542213594303441,0.370398632590452,226
2306,0.857523258730365,0.446601696581324,0.177973270242136,0.483652312382823,226
2307,0.81793939024281,0.270052367936076,0.107105922338908,0.483227941621836,226
2308,0.766728313925575,0.286868384163706,0.280825826901605,0.333920027680339,226
2309,0.897962085980543,0.368577172964639,0.0877766880421186,0.522170466084862,226
2310,0.81239766177902,0.385843278235342,0.162682144602916,0.458420828226916,226
2311,0.872499913812249,0.368463527006024,0.176387588795284,0.352776402773161,226
2312,0.839177452784349,0.362322927343392,0.0959496200886409,0.446469781396433,226
2313,0.822474168431191,0.303562565880102,0.19629553878081,0.528972158075986,226
2314,0.849099339568482,0.322908845299555,-0.0145314214556854,0.399614508452415,226
2315,0.846259622695801,0.346520593509697,0.197846614793789,0.338134900294884,226
2316,0.814303115642814,0.285177424012387,0.144921537034413,0.395360249102532,226
2317,0.855437902144402,0.29577521093685,0.237826123927164,0.452431289916197,226
2318,0.804270598705675,0.221359278753422,0.141156674080925,0.46508141727727,226
2319,0.801981712553337,0.36858116741245,0.143509319042972,0.368783105976053,226
2320,0.856597849974911,0.427086948890242,0.113382209714718,0.477026522447728,226
2321,0.828039614334008,0.31724820649274,0.131388337261547,0.458021334223775,226
2322,0.811911822288982,0.248225771296714,-0.00900577392580805,0.462822378543009,226
2323,0.857950188914789,0.466930698853361,0.27649612327049,0.476404932738489,226
2324,0.807083642736028,0.260860601974092,0.223370450166069,0.432348433421705,226
2325,0.824017660930867,0.212301006368661,0.120489231552079,0.404499214587541,226
2326,0.875008438786948,0.293287602558425,0.19850844125436,0.339902274747535,226
2327,0.867325803476729,0.366892266588525,0.185035467425102,0.346965963764703,226
2328,0.835857157525806,0.399665653486863,0.0380018423093537,0.418493820748969,226
2329,0.851117330431346,0.312757884233899,0.0688012829442428,0.336493225856785,226
2330,0.843935837926769,0.28214576126331,0.113907668475763,0.494975044184831,226
2331,0.831708527647668,0.38810477710986,0.112421808997476,0.489834269791071,226
2332,0.831390325546169,0.37757484780295,0.0277075090808626,0.434525270867358,226
2333,0.867058045798212,0.33767801632504,0.165620325429132,0.545328526022363,226
2334,0.822626078615338,0.299467731507766,0.0473884829704525,0.451761776975058,226
2335,0.821709865581129,0.296990216956577,0.121016830064514,0.469702482183632,226
2336,0.8597464916192,0.428250207634722,0.173384761925802,0.441460661196345,226
2337,0.766954174966005,0.367471069233055,0.120237283453696,0.412135016136343,226
2338,0.792695885244036,0.348421928021316,0.190576275585034,0.381553555256442,226
2339,0.78707064351359,0.216854100757257,0.0722130502836326,0.392077650999718,226
2340,0.78712379914442,0.367217303192517,0.149783525905627,0.443146090359976,226
2341,0.832946598557781,0.422737515878803,0.000774374547509948,0.435789846450372,226
2342,0.809112314432983,0.319790308927524,0.133059434368582,0.393114461741922,226
2343,0.869094729967092,0.354605937373094,0.210635998925659,0.492821939164274,226
2344,0.854884799406301,0.407637293541191,0.187178193158529,0.476982791034519,226
2345,0.795454199022655,0.210197193363066,0.1386955004029,0.35830595862976,226
2346,0.873095477515546,0.29239566894527,0.274651395837835,0.294933904382081,226
2347,0.816106993903449,0.401879796928289,0.0278512056039077,0.561150687419687,226
2348,0.846528838606577,0.314075236801586,0.244095498274255,0.489827509948614,226
2349,0.862188086542563,0.26927515205512,0.0977385436434279,0.507228969732754,226
2350,0.837985658281669,0.351569271980997,0.132888048402161,0.376280678294759,226
2351,0.797715582743803,0.346091578516952,0.199446962635184,0.512057108716666,226
2352,0.808116550535781,0.351087346758403,0.150422954037643,0.415635506960797,226
2353,0.804424431237594,0.360728726756535,0.164824247520504,0.393025823209637,226
2354,0.852988332539937,0.262081328796945,0.350312802215046,0.359614753510653,226
2355,0.807004028182589,0.378770002826769,0.106768770543409,0.40707639950235,226
2356,0.810640963988809,0.417799457505567,0.00798670515766844,0.413245880897562,226
2357,0.834823815326464,0.220697151886495,0.293836516032617,0.532240971052176,226
2358,0.822975960168885,0.292858757458319,0.0917549247166451,0.390385213988825,226
2359,0.84834869560752,0.29628735522302,0.151965888571226,0.417164746625552,226
2360,0.768409407650434,0.274518845806173,0.11124071142173,0.46672824882132,226
2361,0.850434323771097,0.299004454196912,0.131894670054164,0.316943179477425,226
2362,0.819747193887464,0.39035865653554,0.180356138098003,0.332612390733821,226
2363,0.847445340315251,0.33053904424935,0.226430339227698,0.374204517025825,226
2364,0.801231364780731,0.376011319969008,0.245625088692158,0.418300917080056,226
2365,0.834794332374695,0.321447765532432,0.246131740863235,0.428634121984779,226
2366,0.822295804540223,0.442417930074377,0.210167144154103,0.362227781120722,226
2367,0.852337532317559,0.305452145745119,0.139870660008356,0.467727527342349,226
2368,0.851702074123176,0.333169805731158,0.145049650687111,0.334144887316275,226
2369,0.872299981010901,0.212879164820321,0.244687493173799,0.449088004886395,226
2370,0.82437264927107,0.385024305153498,0.0799677457703599,0.436432026852777,226
2371,0.830453708797782,0.457664897004418,0.214282720805854,0.533745019345467,226
2372,0.823033780579579,0.283952195542243,0.154901242142568,0.446305413716063,226
2373,0.834223282793325,0.480614311915597,0.0844108818867624,0.436196735062364,226
2374,0.762239490458781,0.395910674152114,0.191759185044568,0.351259853908966,226
2375,0.853738866711663,0.293241078687208,0.168568228388216,0.395261405743349,226
2376,0.851814970720631,0.491672492609406,0.273021404646945,0.448988741520563,226
2377,0.831457319875245,0.332284244873733,0.12752134645161,0.409317529379932,226
2378,0.772467740047808,0.210978440660264,0.247070431004808,0.346673113945336,226
2379,0.827905639671086,0.31015879582156,0.103406523269815,0.355939275070043,226
2380,0.803951139456874,0.30717149023564,0.0755630392739134,0.537825591992967,226
2381,0.84275981963993,0.27043760117082,0.203729029350518,0.440146738317172,226
2382,0.835304597479386,0.333275353731488,0.0332679800327583,0.441726890759143,226
2383,0.790556659234011,0.440470022708463,0.137486193634513,0.489039146795421,226
2384,0.819213158460251,0.274642603550589,0.0423271427564725,0.471821026782489,226
2385,0.837436882093205,0.33702324420621,0.187078085537951,0.395516819403479,226
2386,0.835357377955533,0.2601312857876,0.215953738291744,0.525778886802639,226
2387,0.861576809078214,0.315481446655877,0.0777804024035915,0.41713343076961,226
2388,0.815194172994347,0.266941073320396,0.118767311764214,0.499765450433129,226
2389,0.82026754224653,0.231345330316548,0.0337805303432181,0.549410911209314,226
2390,0.848202693612546,0.438572481262696,0.0695606815544189,0.39341776959497,226
