"iteration","AV_RT","AV_RT_Slope","AV_SD","AV_SD_Slope","AV_Lapsus","AV_Lapsus_Slope","n"
1378,0.933659934558604,0.584162876951009,0.784271374928861,0.387622725479013,0.925773670540471,0.619772718814906,226
1379,0.936070267552077,0.471886664026769,0.805356355434549,0.442995052590487,0.916181427248313,0.622416735724864,226
1380,0.942757728351977,0.62054815514279,0.744788610188958,0.341882047185133,0.915702779627808,0.670534319118731,226
1381,0.945051499577804,0.530134353375672,0.824689010861765,0.354456966777338,0.947259834195705,0.600465742358231,226
1382,0.936305949535121,0.523368702611555,0.794225314558584,0.448054251650195,0.916442727567686,0.61407659352015,226
1383,0.941900923975729,0.614821479306189,0.789954703409629,0.293085261596491,0.916198794980906,0.624466134838173,226
1384,0.928471842402503,0.618950371906639,0.822173031486044,0.48799133577999,0.921990094653456,0.63338722028577,226
1385,0.936253975918584,0.546566859760508,0.850650433543672,0.275964397109579,0.914054536397234,0.594979351105948,226
1386,0.934547183624582,0.718022794127055,0.750085179664054,0.384184888804728,0.924599654709578,0.665866254095661,226
1387,0.940442690190478,0.568789921185001,0.820010364829555,0.262073463844699,0.915232034535246,0.602056919351608,226
1388,0.959387262720484,0.63176617799175,0.802671933549306,0.438912100107037,0.932266493634977,0.548443734320746,226
1389,0.928123859761829,0.548589420518726,0.753929176496681,0.403584830521042,0.918242167611706,0.665383722643172,226
1390,0.926004594921928,0.689433998550338,0.824420099669444,0.44604152094731,0.916658353696274,0.729382601540454,226
1391,0.920413683923302,0.61860955758875,0.754097291428553,0.30218271770605,0.90927223430509,0.589655690959358,226
1392,0.929088377562995,0.680859367063767,0.858694594669786,0.47415497969819,0.911536022037153,0.602612367082926,226
1393,0.942874818508451,0.611339510129169,0.794690203005489,0.283104665454842,0.937284613487406,0.649687777648253,226
1394,0.923462421330373,0.666090838972116,0.765444185761773,0.411220862410957,0.916343914943358,0.634939761635793,226
1395,0.933385334684797,0.527235445863076,0.703649145782472,0.339826471256905,0.912161058836919,0.617757355619812,226
1396,0.926583636527563,0.57046154351326,0.765842406455215,0.279975977164506,0.903556978335432,0.658526366520027,226
1397,0.940099067633751,0.600148397765536,0.751121667558588,0.370846091665207,0.914606567118397,0.660718153689207,226
1398,0.940810614685266,0.618896751954431,0.773504127543444,0.287405700042441,0.921809800730919,0.685037661935901,226
1399,0.944561799636927,0.537183232147277,0.793363206660718,0.248768537916004,0.933619968710388,0.626954292934697,226
1400,0.942291957235413,0.625629851305201,0.808668988510388,0.509272612923896,0.924924807191903,0.704067720710196,226
1401,0.948026350451055,0.682336291533142,0.807701824655751,0.397996135070147,0.924117633762206,0.653845383113238,226
1402,0.929588412776288,0.652397287592602,0.846589037828924,0.444767307023675,0.911678221764331,0.712369464357227,226
1403,0.93335804337927,0.588670404419669,0.75572491078047,0.430892843995368,0.929866949828423,0.726995520969521,226
1404,0.942998386978843,0.613062861538999,0.736294982812776,0.192193908091027,0.925380611084358,0.627605044450365,226
1405,0.902749185302242,0.639274609183587,0.743221876387202,0.45311546801215,0.92045473105693,0.618159191080578,226
1406,0.923378799945085,0.617815671695986,0.831296702927887,0.404199144466489,0.904457210860804,0.676073709404432,226
1407,0.949534606548428,0.64354389913173,0.785594505031233,0.343352669068867,0.93240127732718,0.672632507157216,226
1408,0.92929975485909,0.687662191991276,0.734129188882117,0.332870066258918,0.915725810524514,0.623549708295204,226
1409,0.923184056847428,0.671045860078721,0.725402681462676,0.477812740686418,0.911364070439585,0.678920808453432,226
1410,0.928615146432147,0.587544039450892,0.700805785195125,0.395968740109708,0.907308746308105,0.605872766424308,226
1411,0.946685113707356,0.641456623795957,0.771985964570716,0.286162396986276,0.924230706947778,0.656726338058333,226
1412,0.933743716674398,0.661773510924054,0.738357325652821,0.327516274359618,0.915877473006082,0.648408695668511,226
1413,0.913846331536198,0.674419357149338,0.773909585312857,0.348904066916526,0.919575714088545,0.702320647441659,226
1414,0.931925761047698,0.532787693946796,0.81377651355867,0.404517699482462,0.923741861325203,0.627948420113367,226
1415,0.92078321688843,0.560901909708281,0.836870245380067,0.410813829141788,0.926144367498928,0.626875629950629,226
1416,0.953671959417491,0.652356831169756,0.819872482666693,0.385895675612679,0.921328219794015,0.693547824691345,226
1417,0.941387692101919,0.548086412418863,0.804247004840845,0.340064254177149,0.928097772178985,0.763530640911748,226
1418,0.934935216142122,0.54085655487114,0.761295776746344,0.299622488792777,0.919698142125005,0.57313621826222,226
1419,0.914703824211135,0.637616556908515,0.826586644995373,0.412156352439213,0.919239380517701,0.70712115597457,226
1420,0.940197864708184,0.501414656869235,0.779451183443593,0.385409343503398,0.922812598833161,0.673872789184891,226
1421,0.919906344922575,0.534866168101892,0.748367215434962,0.257395610687029,0.9152217176459,0.682946803609836,226
1422,0.944822261797831,0.46842890238396,0.782606528747377,0.392157015122561,0.919679823136192,0.671819984563779,226
1423,0.943181559140014,0.632164564383485,0.85184996938522,0.495533176238718,0.925203763856807,0.672715526682096,226
1424,0.918564196327818,0.725410886353273,0.806370189309547,0.444854484528084,0.911227774652542,0.724658394941457,226
1425,0.949085963088908,0.635842378339683,0.790800550076215,0.315026219698812,0.934249310123396,0.645552320014292,226
1426,0.911857750805077,0.629188509980512,0.791337659571613,0.21208362117219,0.918749975573386,0.644287712539356,226
1427,0.935011325949713,0.656858833521692,0.794073730407419,0.456441264706862,0.920294152885797,0.682673527882094,226
1428,0.930003455776786,0.669271720416312,0.763066296882156,0.470705371703944,0.912810053144375,0.630876287376291,226
1429,0.950534785790535,0.595391056544197,0.813916831562434,0.334693100024917,0.940817220140709,0.614671098946187,226
1430,0.924206694176616,0.536047291497448,0.801484505760321,0.227811869933574,0.90110789934556,0.665692535299682,226
1431,0.925569438419175,0.547370116333014,0.739144381130633,0.311433061789385,0.917953947436162,0.687238367824643,226
1432,0.919150436041049,0.56228929813961,0.750563191188615,0.399568677650152,0.923477295268133,0.587943625694119,226
1433,0.940839191358182,0.648238038052793,0.787496083962394,0.367608865892262,0.916804558386406,0.679899131982511,226
1434,0.916603603115155,0.640115431574166,0.76180476485858,0.42018734629576,0.920879989122507,0.637794463341292,226
1435,0.922326611254691,0.682789431716107,0.765398141409022,0.345873932094162,0.896419192254899,0.646341231472724,226
1436,0.940088473109472,0.584301560358882,0.787376686833542,0.281890808648265,0.892197423694569,0.507055454757745,226
1437,0.942141743684475,0.559016559680732,0.782362991977582,0.266663854537379,0.910186258034494,0.569174727244224,226
1438,0.933371361135037,0.625589912774798,0.814589201198456,0.401182803792522,0.92963672251131,0.651322070799115,226
1439,0.937470805278347,0.481893832467875,0.804394600128684,0.279352772650219,0.920568414922005,0.652021261426231,226
1440,0.920550395068579,0.668248312917463,0.742371064864339,0.366211232796112,0.919122955686141,0.653239591210968,226
1441,0.939118740306581,0.612492225829578,0.785441316776459,0.454809876480199,0.91776263950764,0.733927696836805,226
1442,0.945927683420892,0.498263945224841,0.82149506752609,0.438061316034711,0.913369576835409,0.62246220722011,226
1443,0.947480953692379,0.543809950726702,0.828506781329975,0.536346002306727,0.921223967600319,0.63926082342645,226
1444,0.936257265480398,0.583713604572733,0.777334598741057,0.440211306705703,0.911923318979767,0.720471441942389,226
1445,0.938815362771941,0.587239240934315,0.812454271953169,0.40685328185977,0.920248385268427,0.582769698787866,226
1446,0.930804147624743,0.61792193525722,0.787877658010541,0.305927068780237,0.900252696311794,0.638702775248754,226
1447,0.936010702981231,0.631397574473974,0.76837565205144,0.38282720151403,0.914331552575787,0.646556359389656,226
1448,0.935097653302402,0.628464361125798,0.744004727816248,0.424419862451364,0.893183769013491,0.606304487578062,226
1449,0.927291407316805,0.577637058599955,0.75596130050378,0.435345609551253,0.896426184499154,0.677384955800988,226
1450,0.957642932811762,0.665413818148876,0.826964374354587,0.31591606680249,0.925424197366695,0.574624821284904,226
1451,0.937815700455033,0.66264038600197,0.783318472899783,0.373681219086727,0.916034516835434,0.686936549050051,226
1452,0.947321337949964,0.599009678519999,0.808367080228199,0.209623359545569,0.913411371726112,0.643317402943399,226
1453,0.958649714744552,0.621558918366342,0.828810540508914,0.460153732230489,0.933661597157121,0.589615236683111,226
1454,0.931942473092704,0.619928972965712,0.827815917481511,0.252575104426538,0.917157300538859,0.653312211968365,226
1455,0.946915111234814,0.582624807581119,0.739006872543098,0.37233533679612,0.912707450976043,0.748429945664184,226
1456,0.922195820036067,0.637284557074706,0.703940664920649,0.401020031378995,0.91042562242011,0.664796303353939,226
1457,0.941161171710067,0.616129224282941,0.817723491647223,0.375397886851678,0.909389904909354,0.660471458675197,226
1458,0.93377519740379,0.620284220950945,0.806591627325704,0.388562948406101,0.920265896818795,0.614546202374685,226
1459,0.933543247141433,0.519344276946948,0.763110906296628,0.335161398740735,0.921868829158209,0.599547781854195,226
1460,0.944136721487623,0.538928880649535,0.814758812063086,0.336161475517888,0.916687668354169,0.560705317393681,226
1461,0.959464961558327,0.611007197524396,0.849140494575042,0.448162504239781,0.932784509384893,0.60664386402454,226
1462,0.951814297131704,0.579955835356093,0.830694245048134,0.384813816648124,0.920970331222921,0.639474573716452,226
1463,0.939254457633516,0.587249315566039,0.791095870563467,0.279879803819971,0.921781667906639,0.665001332272518,226
1464,0.912824004746658,0.546836456325987,0.7752280830676,0.414429221419488,0.911256411826168,0.630056377095969,226
1465,0.938139780210758,0.512846946703581,0.728254339081741,0.383387936373736,0.928928554052988,0.641162989704533,226
1466,0.931278605212809,0.603087686195144,0.752274778173685,0.46596556439459,0.915386241503162,0.632804879903829,226
1467,0.916360730412295,0.588327930569903,0.751246255287435,0.414859077020914,0.916993433126258,0.611069777283219,226
1468,0.956743851676802,0.572546598355602,0.81630840034404,0.211046343210766,0.928276774988387,0.663113499208781,226
1469,0.944831878959374,0.621889906483891,0.837175770642625,0.328568392085,0.904941637415631,0.645978638809818,226
1470,0.921857892501199,0.597388974069793,0.781159320741075,0.449367199461609,0.896675096545542,0.627316226206283,226
1471,0.942140839331247,0.61566935010881,0.810266509872046,0.370427145699697,0.904486846543905,0.68184710625898,226
1472,0.945541362223989,0.623964644055322,0.85484042895725,0.33975993379873,0.933088396273173,0.695375513909418,226
1473,0.923636004684332,0.633966573752064,0.782370812077649,0.387802684388291,0.901804775396887,0.625689109994438,226
1474,0.931222730947154,0.577496713876815,0.78597864639161,0.382848600954783,0.921252034184367,0.641757969266979,226
1475,0.926189754127757,0.607749187549418,0.75699233689814,0.377159146842774,0.920742455642823,0.658121362833263,226
1476,0.938558956621404,0.538601953353004,0.819106544058496,0.340711542044133,0.927969974189496,0.638943058279823,226
1477,0.930707836424792,0.551146655934472,0.787242832600169,0.442989160181403,0.902917662572613,0.534919962486331,226
1478,0.951790484695547,0.650774304527645,0.807753887777261,0.387326391042587,0.915688198694821,0.59703134047825,226
1479,0.946624710369538,0.556361702848935,0.7936497029905,0.398123980013881,0.924790366269959,0.649201699206244,226
1480,0.933476825579986,0.578594132193985,0.707182925760135,0.309061815153829,0.907107399908046,0.584188641587005,226
1481,0.938729439064459,0.671467273943958,0.738418118581233,0.333344179187355,0.927702522317192,0.621543825141868,226
1482,0.948800798486739,0.553858298863776,0.780610324902483,0.361708336902417,0.923403516935323,0.648853688099055,226
1483,0.915691367458276,0.523905605263978,0.819111626287483,0.231196156536408,0.89076287806497,0.546798533909277,226
1484,0.941278797746519,0.67183703394222,0.783905136692516,0.274790802290084,0.924787997770444,0.537289636522751,226
1485,0.93134263571397,0.662556314509888,0.81759173246372,0.448179438210354,0.914243165938262,0.542860266970225,226
1486,0.949379837141272,0.572628703081072,0.78274549718391,0.332267926880011,0.925511965451608,0.653457937447837,226
1487,0.931111471882462,0.628635820877862,0.74946189632971,0.353838101221751,0.915982220162164,0.619316756620865,226
1488,0.933116684403791,0.582419623300436,0.79208138274555,0.391738028793166,0.934376458573329,0.620679407870362,226
1489,0.914342203576928,0.5662028635931,0.750386070151589,0.353575341273525,0.918765082081726,0.67778603435234,226
1490,0.93044693565569,0.700095564349559,0.777428416962051,0.542499387246378,0.942285822411613,0.647670414401437,226
1491,0.925702919244355,0.494759261717379,0.81021027759311,0.369924473839118,0.908145822039866,0.701312081212543,226
1492,0.908004037486781,0.539447583038186,0.762485765038034,0.414243804956086,0.89901769893727,0.627156278213801,226
1493,0.94627900173159,0.623716412843646,0.795234818844959,0.393830523408866,0.909265341404324,0.606759410404502,226
1494,0.940362436670064,0.518791821228801,0.807365815895021,0.340336174020658,0.910333773270795,0.636744245287434,226
1495,0.913388334120533,0.499507299340488,0.771412087030042,0.216331269737233,0.926513710322901,0.689930895064732,226
1496,0.935613315847286,0.728559574448777,0.769354638176476,0.530471617513013,0.939162953355043,0.696591246284127,226
1497,0.952192009092741,0.600290112488836,0.776292962393917,0.230834562806921,0.929188474045418,0.561686274788453,226
1498,0.891864602931674,0.671974006300741,0.742681263654335,0.400005849587233,0.925518930877378,0.709593541532437,226
1499,0.925450744877191,0.598190402411875,0.77605000470755,0.316128126849238,0.915571367913738,0.632021449423541,226
1500,0.916320123933295,0.621277527291872,0.777586356492592,0.367717833545206,0.919981157363383,0.635200606556987,226
1501,0.946167037429516,0.631814360935997,0.805779649560879,0.352872636098773,0.940019826841034,0.745680477435177,226
1502,0.91789020892611,0.616231697972474,0.686370045807348,0.420436760517252,0.892907807733056,0.68244168608612,226
1503,0.950369515099088,0.58592016434847,0.789137559884299,0.412089594542361,0.939262317954119,0.60539285972714,226
1504,0.940699408026904,0.586481317230982,0.778009725812177,0.14591824095451,0.900216007993946,0.636412059585554,226
1505,0.944176244378082,0.692423950872626,0.845687335929174,0.414885895788511,0.92808196833026,0.694456231037247,226
1506,0.950658454197536,0.720216397376362,0.805017265818456,0.400095777668645,0.918403610902182,0.736817517351251,226
1507,0.937483301738377,0.633599409080979,0.782525188619191,0.361906174996379,0.907683290490543,0.619606642514946,226
1508,0.93230014940664,0.542162462823545,0.765090631928936,0.231906474445325,0.925249311485687,0.621952236044964,226
1509,0.948821438770794,0.600720386040239,0.787266083178024,0.525184642758421,0.916222278502106,0.730222657064011,226
1510,0.913629799386843,0.39722696430373,0.841199503352951,0.211489277823336,0.915287711608231,0.528362325770855,226
1511,0.941401345139954,0.729634034354429,0.739318796417626,0.418573829927938,0.896780336040664,0.651828878369316,226
1512,0.917987521917181,0.638610938160282,0.772746491142878,0.350831308437633,0.921591026977373,0.674099957527149,226
1513,0.939397513745725,0.6435107421481,0.796774330874449,0.358529011470844,0.926491893855124,0.618004094115472,226
1514,0.935841825230641,0.555640036385363,0.738997868677907,0.300280781431958,0.919001929402066,0.639825703336146,226
1515,0.939185679681731,0.512050449718577,0.721791491661806,0.199467808949918,0.929898153311102,0.644411492142131,226
1516,0.911456594401736,0.62929912546334,0.75820854031246,0.385304991447654,0.939695933145333,0.666621557477295,226
1517,0.918773289576443,0.669422862153143,0.744082489802715,0.412467225299916,0.88141450645952,0.675408402411609,226
1518,0.951891556284404,0.571454466951742,0.822300874303715,0.182028236506251,0.908478872361292,0.625970489557737,226
1519,0.936677512640831,0.470655777105792,0.78833873697564,0.327030366615224,0.918778130630426,0.546875216086387,226
1520,0.933733630954217,0.670982199174692,0.801041843716003,0.36792103363857,0.926583435443153,0.646160310066701,226
1521,0.914555054962663,0.635194232496369,0.784628347870146,0.472963217642505,0.909460724555959,0.701941084866692,226
1522,0.93759472937634,0.645349678222708,0.776029810189224,0.366206330791012,0.907790182684802,0.639946373183459,226
1523,0.922508443331291,0.593216921157974,0.743474263128776,0.382987325803602,0.872435274553279,0.661747826035675,226
1524,0.912548876380353,0.532406961007641,0.766040105539579,0.362232576529299,0.885461084068777,0.558517797666357,226
1525,0.942542173972223,0.708181850746069,0.787688444266917,0.369070291081739,0.907701227967157,0.63842610922347,226
1526,0.914283812540172,0.575350082103229,0.707177016783653,0.402636446581433,0.916146408479604,0.650577488237891,226
1527,0.924632988221708,0.539685066096403,0.774826214782594,0.411580024897618,0.935444353264909,0.662555822950028,226
1528,0.914500337309098,0.64670792245799,0.736482678863521,0.371636818998129,0.907907911450687,0.684268773681937,226
1529,0.932836997745762,0.557118512252858,0.805909842989864,0.507607186595973,0.921581751230567,0.623093805514863,226
1530,0.947363705597716,0.582316212774843,0.815715873883263,0.459026433200658,0.923604147598102,0.666837603564996,226
1531,0.920895043924829,0.598838938957077,0.797151132657348,0.391779338746898,0.91112870583325,0.651367101804886,226
1532,0.946805803540888,0.56423811000292,0.781965487467317,0.266061014797579,0.93492574931695,0.617583171773538,226
1533,0.932331870778221,0.592293999121233,0.799811063604504,0.30192068413165,0.929138369092701,0.608927276213903,226
1534,0.930155157142014,0.523606705439917,0.762210742465384,0.314988258772902,0.923505222207757,0.65881619364921,226
1535,0.926519986696379,0.525892875513519,0.716031653358255,0.398803392025124,0.90648747237746,0.672520151202209,226
1536,0.944267933589428,0.661880196283485,0.781208971627358,0.412697523235792,0.935205893023222,0.629620351700468,226
1537,0.958565321238244,0.681295874116223,0.843217187142504,0.546195532421775,0.899909269173598,0.649832661077935,226
1538,0.933463859793846,0.654504453733822,0.772519379886568,0.391720981342281,0.906094618423143,0.710030330257253,226
1539,0.927631029285023,0.532161515333168,0.741875881961847,0.370700930550747,0.93542343027086,0.54738228763973,226
1540,0.935296151232314,0.50568471232001,0.802687785191455,0.470191076102309,0.908384925309594,0.644743223480458,226
1541,0.936529688356478,0.520394813155527,0.798963940985225,0.328004535578962,0.91955151198934,0.564523155920564,226
1542,0.926225141376379,0.604792236676977,0.839151599516013,0.428499627462739,0.935717381511593,0.692292481810353,226
1543,0.939558417670454,0.614315143140072,0.765198346726186,0.448767749588189,0.926570162399123,0.659088174645966,226
1544,0.904047115339899,0.536377277946247,0.7916496854191,0.362146952263475,0.889019049012089,0.591662139883702,226
1545,0.936232048741347,0.600107853088547,0.777540663332105,0.359258816535585,0.932335363823065,0.625253030531442,226
1546,0.926309927563061,0.602544516769209,0.764261993894146,0.350355511000941,0.90931010027379,0.645883347983753,226
1547,0.92718934559446,0.598494784785769,0.764614815273136,0.370250574896238,0.90656032700781,0.699387788125754,226
1548,0.948375835832325,0.612430192301477,0.767746403348609,0.306907828379383,0.932404149832034,0.661735957701251,226
1549,0.945699615930179,0.635292254491495,0.856325056100527,0.491161813403385,0.927685950201722,0.699238993234907,226
1550,0.935046038607868,0.586959111119262,0.808207343052018,0.364380401220079,0.942432385504868,0.643662992737358,226
1551,0.946290765824274,0.61944448722761,0.849154366617815,0.317608599251469,0.925140440279497,0.670076728051156,226
1552,0.933380211236711,0.700575294313647,0.842241356794291,0.572474521139777,0.919757127677762,0.638374416796638,226
1553,0.929593317999714,0.584121628845801,0.801692497401514,0.365226466022547,0.904255997395005,0.646205163729819,226
1554,0.950822812513359,0.638952632369035,0.834321603041773,0.274635091787243,0.943162379284544,0.601198454381968,226
1555,0.926476859484551,0.667589579591739,0.795769531416261,0.322675895922217,0.921586968016851,0.640037175390961,226
1556,0.938862614002345,0.604540133850902,0.83087174106196,0.397974487157917,0.950017951583909,0.654085891859409,226
1557,0.957402235301327,0.629984461355175,0.813196280524174,0.485733833526442,0.925748907336072,0.70918252579612,226
1558,0.937768438592855,0.539327690167269,0.817021177937012,0.417900093598436,0.92363209862292,0.648912447064525,226
1559,0.944581649856677,0.635768559651242,0.80560387347583,0.488008597049394,0.921297817842973,0.637784748647253,226
1560,0.947566307903995,0.617302606168924,0.834135067396566,0.325990511738245,0.930048939110651,0.713862375049587,226
1561,0.928127263782603,0.563396958685863,0.819412169451469,0.320788323866231,0.908726609071709,0.617896032255584,226
1562,0.900090863083814,0.572606197585397,0.711419568532681,0.364014714491951,0.891995766649083,0.740646065090991,226
1563,0.948497799144985,0.637895732260451,0.765733049234319,0.422377346312463,0.90547778956057,0.706889238798348,226
1564,0.932253500981562,0.558373910377744,0.757351673335972,0.382633553081657,0.917002022722631,0.609407469600379,226
1565,0.925543165216285,0.591546202324484,0.787274944467408,0.408679691261107,0.92964889757065,0.713712440457692,226
1566,0.936680767298649,0.593991917755247,0.788001730122119,0.394935867312107,0.921872484938717,0.700655713462232,226
1567,0.944357875006171,0.551071200964035,0.79173782111743,0.382159145943364,0.931266580971013,0.677216375245785,226
1568,0.908860301725161,0.672258727846809,0.773002210844421,0.398465649416467,0.902625168836181,0.660073677984997,226
1569,0.931766139785818,0.611562799621866,0.737601327644345,0.370498009136117,0.901301414896194,0.594273472746651,226
1570,0.936508409561344,0.61954827985955,0.784336254319092,0.4481514535977,0.91774707485566,0.662141372811489,226
1571,0.931334820382613,0.68250730149604,0.793636373328353,0.323128467705903,0.882973175310169,0.688564824054282,226
1572,0.910318761786793,0.563755054498712,0.754194917378117,0.319939627372616,0.918017036815474,0.691269386602658,226
1573,0.922232256437613,0.566526349694431,0.782305736975021,0.430412221883479,0.908455065874838,0.608517845748936,226
1574,0.938526645008755,0.664401782084708,0.768487739760979,0.358972386453371,0.924302169012016,0.615521432411781,226
1575,0.928813323476354,0.567953173035169,0.755465552615641,0.406307487369032,0.927743152186979,0.573099801490039,226
1576,0.936574276866388,0.614473273559629,0.761695187539666,0.37590062274006,0.919982699287508,0.611189134219131,226
1577,0.903530267623842,0.587732037921124,0.823703773920168,0.505908182976885,0.939713497538468,0.643843005810781,226
1578,0.925252265677632,0.670780234608253,0.741367784281995,0.274177145781502,0.895729405725073,0.639777065981961,226
1579,0.930319833607921,0.524680979527282,0.785085190080888,0.332412958960058,0.927144715335669,0.593119594969095,226
1580,0.945550427614058,0.60985488015822,0.846619566595332,0.209265034882872,0.924822152308608,0.614482617545242,226
1581,0.946258579930355,0.74192562716156,0.786471984912929,0.445296887968146,0.92533396334172,0.689076655652262,226
1582,0.910079048194855,0.594226493532547,0.736706294372322,0.414121810071144,0.89829114891247,0.698560892323327,226
1583,0.920933318592821,0.725436397013559,0.764897165471426,0.536096640256139,0.923045972953572,0.659602468485566,226
1584,0.917882127446338,0.608491080937578,0.678715094837313,0.332321098315889,0.906331631263781,0.704262711984023,226
1585,0.940402014188675,0.609456605845006,0.782428434165491,0.312490197155744,0.905856428028623,0.611670948678001,226
1586,0.93839628408199,0.611629934217399,0.779293384597166,0.390884296750627,0.927106161581821,0.596529288094697,226
1587,0.964101998049662,0.622796147826323,0.85308863294279,0.351803444373062,0.954962418833021,0.575143004096899,226
1588,0.9374695742215,0.671383910436554,0.718947283401299,0.341063647211178,0.910340670656268,0.649914896426485,226
1589,0.939087470410117,0.66331258558246,0.783002908950767,0.245959624105013,0.899125605748902,0.656170738314735,226
1590,0.929301052542189,0.559337375673175,0.699176463245367,0.448672666138213,0.919974570315436,0.733650158712489,226
1591,0.91046339335415,0.613888596344215,0.722586675467933,0.343469106671628,0.895108228194654,0.649780677271457,226
1592,0.956252155865932,0.602575993487463,0.857983313226844,0.451162530533924,0.93487808921991,0.571201686213905,226
1593,0.946155586590935,0.677920090418707,0.799039363408028,0.23066164244013,0.917432466110683,0.704986291556406,226
1594,0.944985572440487,0.542266423294239,0.81464739953251,0.344108212057769,0.925747017171154,0.660160752872944,226
1595,0.940061954777053,0.676225847649043,0.764659034644104,0.34320686274763,0.943979473741885,0.676241682030338,226
1596,0.936672773285131,0.498414013815571,0.768910055112844,0.322175700964417,0.925004297043699,0.531076745939226,226
1597,0.937761787683933,0.481903113934337,0.778702984232725,0.305898915369618,0.910525476345864,0.619343801544251,226
1598,0.922244079463971,0.641760105400955,0.759159902084781,0.33414382878193,0.917420426124438,0.702750898852168,226
1599,0.923737248827738,0.527997349324243,0.729761543122889,0.386303527635245,0.904112936794027,0.561361715885951,226
1600,0.950136114163773,0.668602019262438,0.845255168790808,0.305847449790129,0.937298245741777,0.716165892723332,226
1601,0.928164896943402,0.604515772037322,0.733652320700359,0.310072940857473,0.936583423514288,0.657908299121285,226
1602,0.952592072409749,0.651576706335462,0.831951861835368,0.353999919325859,0.916430955721358,0.693867864567184,226
1603,0.940739711142128,0.61359925211962,0.738179391709676,0.469505900622588,0.907694916883338,0.703285920026711,226
1604,0.947787136166821,0.608256318742482,0.774826402953462,0.303945323020295,0.934501616596757,0.653941004129015,226
1605,0.927499336986979,0.61840731658783,0.736201105419845,0.38036769105477,0.921023942122084,0.662233423761884,226
1606,0.943684221646481,0.591604001812359,0.763641087609705,0.477074049189638,0.915974748029565,0.706546434640295,226
1607,0.931522747851777,0.527541731699459,0.768067496450283,0.15108614402433,0.934919836093092,0.665747900363997,226
1608,0.944281210378736,0.733760047411014,0.778212242990074,0.461345597602379,0.915077952302546,0.762172243623498,226
1609,0.928275416844377,0.62388674996961,0.721271278940485,0.394688289339667,0.911582924135408,0.708698435057354,226
1610,0.928837018570932,0.568621505736088,0.798317050294216,0.496918632127293,0.903870012125992,0.669220953155609,226
1611,0.946636310453701,0.665750870566584,0.807422474635467,0.379941619937507,0.915073165023549,0.6702785498592,226
1612,0.927684121511605,0.617358854319368,0.743538343382849,0.318789260052519,0.901795108805988,0.641909295967251,226
1613,0.927651871246348,0.669247070544097,0.771820391859478,0.464301313161181,0.91184599803379,0.696796730425471,226
1614,0.958245994448707,0.668820811498982,0.762111174144216,0.281589269731126,0.901585166825865,0.624474370460389,226
1615,0.948360139897217,0.651734839613821,0.776751564910683,0.304530724834061,0.921807170893182,0.666802239424024,226
1616,0.929525212832471,0.73016335593193,0.679651806968977,0.369303421589402,0.903246427206787,0.584326579995471,226
1617,0.926230649807056,0.641694152360316,0.724036596208626,0.48204339298191,0.907633135217941,0.671590004401297,226
1618,0.935583594076933,0.588227939055473,0.75728430749957,0.441539206067228,0.908718067092937,0.683623090584058,226
1619,0.954393459347965,0.638195599358013,0.724816404415953,0.325253549931358,0.926186837283078,0.693345643764523,226
1620,0.940483152602469,0.562514717432732,0.789244911079244,0.395926145658103,0.906642536950794,0.531626709061436,226
1621,0.928901905358693,0.676089114493186,0.719411690590814,0.456908619704027,0.906159155887799,0.665794256928977,226
1622,0.934714400970122,0.626284016115692,0.784074515855271,0.332167758482672,0.942373343042774,0.637947685667761,226
1623,0.938933956009919,0.672941854873576,0.830867884187133,0.267831421529664,0.935938526960985,0.725104167565104,226
1624,0.940891601707238,0.638685810911175,0.827259289362208,0.259235924533926,0.921254856575802,0.537522366795464,226
1625,0.931183083816329,0.61800830775255,0.747652293414624,0.251328797319245,0.931732168307511,0.607525095207126,226
1626,0.917809371112099,0.580662643009786,0.801048235664941,0.36318114978577,0.938285849479911,0.596873719387164,226
1627,0.953351947884537,0.589305356578087,0.778710776877969,0.49616729926241,0.922475059592093,0.582054471315773,226
1628,0.946959450398877,0.620359762621074,0.802522885402804,0.291542248702557,0.904811300787259,0.657637669243396,226
1629,0.931060241155818,0.588105455426654,0.85796356362897,0.427505544830509,0.921001167239244,0.551882779256497,226
1630,0.920956015350814,0.661616961211564,0.790638876846647,0.495016609607463,0.930973857954865,0.612120132650066,226
1631,0.900489711311941,0.597141676016918,0.760528328274112,0.301499319803143,0.898670308471919,0.640501522869838,226
1632,0.9537944659866,0.714246269173121,0.811918485924329,0.504881156447636,0.92524952975154,0.722476811894207,226
1633,0.925288960882459,0.529586887347121,0.757109792388695,0.250087194358476,0.904556437717899,0.606931320804314,226
1634,0.952002889076265,0.638285724876083,0.809635188118079,0.332815557762088,0.929605779951841,0.61209287259705,226
1635,0.929351596007094,0.549641380068944,0.789826462652667,0.387068451557989,0.922006074961485,0.586399475836559,226
1636,0.94957587726267,0.666194883909781,0.827058235868844,0.244378673873034,0.919775709014145,0.647324069105837,226
1637,0.948066205871776,0.679150570781473,0.760925948403079,0.406969373525238,0.90959946930807,0.702533402058008,226
1638,0.947236769993225,0.532646141283111,0.80479472797994,0.419647580362335,0.925120776277141,0.527847121421726,226
1639,0.93624191827453,0.676824664228113,0.704224618105272,0.3893814496879,0.923703445171593,0.654605960080342,226
1640,0.927915806766268,0.653322505735333,0.780809722710542,0.340860331409924,0.926600735753193,0.682544927291208,226
