"iteration","EV_Hits","EV_Hits_Slope","EV_FA","EV_FA_Slope","EV_Ap","EV_Ap_Slope","EV_Bp","EV_Bp_Slope","n"
5639,0.899882695589278,0.220712075475332,0.73367972070891,0.282272119774571,0.776801615932697,0.316814774497879,0.777397957799452,0.256389859022561,226
5640,0.856560575179751,0.142493172915981,0.740865587971633,0.304000412362457,0.774274462330446,0.296852018995044,0.718693183135771,0.173345302554307,226
5641,0.871390341599032,0.117028490604996,0.757338530984096,0.246443799493753,0.765309721018827,0.255757542171922,0.803085650103493,0.10847615863955,226
5642,0.877712367353372,0.197821986925152,0.728250267694577,0.238948796882891,0.777753209815776,0.278762334132335,0.712726160190191,0.106223619664266,226
5643,0.881728051809811,0.0214741245199026,0.796772535133491,0.183800020412406,0.790998382974957,0.178188390593525,0.769860670793875,0.018534745035688,226
5644,0.874051912488234,0.110163277010497,0.692989192918538,0.29519489896081,0.782509755561412,0.224617046993936,0.751495834307928,0.10580999895214,226
5645,0.854012454087432,0.0890751221621812,0.737956241622186,0.103458888949975,0.733535214217558,0.313400852213322,0.715193334572662,0.167818837447658,226
5646,0.879004099400442,0.0687281386482253,0.709107013446235,0.137560450216567,0.763492226250553,0.225819030912592,0.768732272555388,0.171027193610548,226
5647,0.879147379899217,0.214095932289926,0.7449877705649,0.239660794002355,0.800034067871792,0.275366732642159,0.79643624845296,0.152149816170568,226
5648,0.91225000372525,0.170665135511045,0.752721414090098,0.249055377776094,0.806142902281994,0.230658048815478,0.805734412279816,0.373590401101475,226
5649,0.868656641721323,0.192505126166825,0.726219963629814,0.344716500635287,0.786226281218512,0.321047802955611,0.774490292073392,0.109982391842724,226
5650,0.890727422951411,0.0644801004075437,0.743573615434077,0.387412144472534,0.764792689594881,0.255864660555403,0.723990557401694,0.159036494858999,226
5651,0.882072336171085,0.165352095288972,0.721650930826023,0.205257878445912,0.781775783851093,0.263995783547654,0.718352916976856,0.12099237384695,226
5652,0.888231332648569,0.1838534686787,0.77235990996494,0.259049639722544,0.809409752652467,0.25253740877666,0.741218468931143,0.0874255887560556,226
5653,0.878921198166905,0.17672116832483,0.749891757730772,0.328292260105826,0.790293314009417,0.264461178780324,0.750293746774252,0.115633822110142,226
5654,0.861426503163924,0.288535189974569,0.758971747489889,0.126938447824919,0.769371538729194,0.331491502857929,0.689992515004129,0.086953998685736,226
5655,0.887760698964479,0.198146727488384,0.697089459725424,0.315600974619661,0.813048711226047,0.304410976686386,0.735783454759474,0.239787419432988,226
5656,0.882941580879724,0.30081985870861,0.753725019504817,0.16622115175707,0.815586269512568,0.217883993347665,0.772898746948762,0.330971995112318,226
5657,0.874273018801132,0.0748606617967996,0.771557687322099,0.423504986536397,0.771686208314114,0.130255239433178,0.768758721395353,0.307894430605239,226
5658,0.867888734397927,0.169153903513537,0.741559538319588,0.191106045052094,0.781762514349991,0.330286670661694,0.710474296970069,0.0441036150034412,226
5659,0.841307832787402,0.190667465995121,0.73237267963768,0.326778963953638,0.719839566585183,0.386509444262128,0.728434333395609,0.133051144465062,226
5660,0.887352660429899,0.197426300308638,0.681669752907997,0.260788718170244,0.77181053962787,0.170077500276213,0.738787667173148,0.219905755028187,226
5661,0.887982861938942,0.127629930459614,0.762274631805146,0.230747291007027,0.808900586994891,0.245411411254153,0.770525385203072,0.15151971447755,226
5662,0.850152959702602,0.290243069328675,0.716572069429745,0.137323284304345,0.710239651342627,0.339661547552076,0.724286884651741,0.0943234004604445,226
5663,0.892125647348751,0.107501221713254,0.724629517321193,0.342789670627089,0.757030091809437,0.0759117644359297,0.730354062226083,0.203184103319899,226
5664,0.867536537090645,0.0821872908242202,0.743167448147348,0.31920329710202,0.726030370752088,0.407221433837993,0.798554124838828,0.00153067850579171,226
5665,0.890740186132434,0.201870931273594,0.757161467818671,0.394764423631846,0.778765450266338,0.297300417649572,0.784217751349489,0.233275021681475,226
5666,0.856642905880662,0.106254984853879,0.743569052482579,0.359134524922941,0.764420999658738,0.201965784710866,0.737469262493388,0.0499368605351854,226
5667,0.860050922480167,0.235650761521641,0.677048912729877,0.290125705473294,0.713161380571279,0.294808908284443,0.727770196349758,0.136588982349201,226
5668,0.872796333581079,0.266180270094667,0.680686608618393,0.265857410513355,0.78304001519499,0.29532752347318,0.706178437640774,0.0450691794043209,226
5669,0.902546475827463,0.172200218516916,0.676783415049914,0.276973426533268,0.791619150436793,0.296961080643306,0.755964222139709,0.15661763739735,226
5670,0.860200761307914,0.097482657675253,0.748673505853342,0.231926020607008,0.794781043676685,0.357132948416094,0.62897237587037,0.0350461477055033,226
5671,0.886304661623784,0.25689595371245,0.752677393031324,0.178706368555783,0.758026218597757,0.311082883237949,0.777240170777284,0.24535070743923,226
5672,0.896077686579412,0.24535106144363,0.695189200922263,0.350923610851335,0.826511804686272,0.424662140568658,0.705020647052885,0.0707085674732294,226
5673,0.899054226205883,0.243090094035255,0.720992532402771,0.308246545123193,0.747421951295242,0.308300690551982,0.803385874928689,0.0826998245372875,226
5674,0.891211709422731,0.259930488026348,0.702050693915934,0.21496534788688,0.789526898406812,0.488762088805983,0.758696129635957,0.183811531558815,226
5675,0.871632642638395,0.260470009870083,0.715191159134057,0.330258183445621,0.773017615807044,0.287758288227335,0.764747917471727,0.211010353744774,226
5676,0.885922619510975,0.0580418935351463,0.698954001471474,0.283756564789512,0.796409053626001,0.151597690593542,0.718458665164432,0.0875022863322769,226
5677,0.882847822459204,0.116422852443682,0.69438338106477,0.200516100562642,0.756610333594173,0.194460473604589,0.684337756235155,0.25040886403035,226
5678,0.897043632424326,0.173803567012993,0.716597114770249,0.227768976953212,0.76705534954312,0.269074634897073,0.778113256520012,0.205841054735261,226
5679,0.891310521715453,0.155050062687681,0.716183822569208,0.263893910913831,0.802478657418327,0.2224249520933,0.771489882404791,0.112467262688132,226
5680,0.883026424101906,0.154475377035947,0.737395825577108,0.261062796013388,0.778528359559453,0.239134203015862,0.78226595373071,0.0551623141497882,226
5681,0.839774199121011,0.216582589570333,0.7296266615169,0.272426744147828,0.730290934971007,0.311657641826221,0.750147413779716,0.107309201929968,226
5682,0.852069325861082,0.177338579338703,0.75444130794021,0.230825669121975,0.804241431576474,0.244725404359026,0.774205729329269,0.171381260716664,226
5683,0.883247871375835,0.163316618374699,0.773672337731083,0.23903868016267,0.784611013934991,0.339659868763793,0.774442541769737,-0.020346261982767,226
5684,0.862422605426354,0.0388277095384779,0.76949410458263,0.12199385985014,0.767498019042934,0.165146077835079,0.803194206491068,-0.0032578408244746,226
5685,0.853376999483526,0.322208403069578,0.72314413327768,0.140517362577743,0.733911629480876,0.344374221816191,0.737242697162061,0.150037901882811,226
5686,0.868565023006155,0.0958080902291246,0.795332389688185,0.255111931636976,0.804077487549853,0.270499240161282,0.660813706416946,0.0620997151823235,226
5687,0.897754840407892,0.150160495318399,0.747194551810324,0.244057534215871,0.793856667500325,0.267342678528092,0.705523855073751,0.216245919951298,226
5688,0.886411972874979,0.035573461957472,0.772503460361358,0.0710174178254031,0.794031123886749,0.0921291061542098,0.789422452085725,0.141547299746331,226
5689,0.874212159259703,0.234215987222179,0.745667443226718,0.254219158874676,0.77400636322582,0.309391115695625,0.817202288444085,0.0840586016319042,226
5690,0.843584627576995,0.184584427286282,0.742194536789696,0.30048926131896,0.734103623729645,0.278835950003945,0.760239171896309,0.0573995315457588,226
5691,0.873079086407935,0.10960972722003,0.79729263923796,0.332909029732642,0.768050334025455,0.255340025195262,0.838414939079011,0.0782908453373352,226
5692,0.859075248303576,0.263825985505837,0.682293381675377,0.330023562903721,0.771447502234088,0.408811539366148,0.720740275121755,0.253233769667295,226
5693,0.867011390577514,0.144715355112742,0.692835368483774,0.259566090572975,0.77536844500824,0.11028045913523,0.695284791961135,0.0765695982465812,226
5694,0.870506873367857,0.141227610015296,0.770591363676329,0.179893709076162,0.780764486880649,0.22888325941268,0.766880292956075,0.0755586942233979,226
5695,0.890346101323904,0.136135697413095,0.735017014018246,0.446037948054007,0.790596107667808,0.287425867064476,0.732059569309108,0.169959543559699,226
5696,0.896394549830472,0.160984537980949,0.795911956178911,0.278660548753801,0.827282715030532,0.264755930670127,0.775227148637794,0.239395684740298,226
5697,0.872437783449258,0.202518972297477,0.666905031021916,0.152598236514585,0.757847399578295,0.189553928488136,0.67843421510398,0.272266355215571,226
5698,0.883388525712117,0.209299951448163,0.72961318110642,0.261790334842115,0.79511323406855,0.31184084480907,0.667842501451996,0.225508926969284,226
5699,0.907389929227016,0.185961754024808,0.766894876839836,0.387607975441465,0.812557048433776,0.290724270049028,0.759326133770873,0.176523413840629,226
5700,0.863247921177217,0.321482523683755,0.699163408931763,0.427793979736455,0.745480597695787,0.398808522858712,0.766626986388482,0.218065369060755,226
5701,0.86943263141263,0.153822007660702,0.812427476694983,0.384785908776643,0.76931420484706,0.282894905370508,0.781221073333897,0.290352493351152,226
5702,0.852219736384428,0.17712341841481,0.701690804155744,0.263188788645143,0.750296016764493,0.251545004452335,0.673247132789116,0.184286495554753,226
5703,0.862035460471461,0.202648218592795,0.752050440699871,0.447015679852919,0.760768414834647,0.386730597054655,0.698905829091898,0.106076377554071,226
5704,0.896765077950387,0.101243217641192,0.677559239470718,0.145428184780951,0.789452428918735,0.219599808371528,0.680020143998822,0.0595715374233588,226
5705,0.872620405381675,0.14228775637251,0.750731852748374,0.332436334307169,0.781677495821776,0.425986515899585,0.722193725997409,0.04535062656721,226
5706,0.871255304434989,0.21923958345143,0.781034592521924,0.250017764252595,0.758518718903105,0.334287488280544,0.758906082722868,0.327441565966159,226
5707,0.873474358696846,0.0607445702644332,0.755130652815219,0.131268148216437,0.797239540624738,0.171940705018124,0.653668676866738,0.182810965315669,226
5708,0.872978604488977,0.149594219627121,0.732191856992333,0.354002166656592,0.73508494330656,0.252367417271683,0.761219109999177,0.147498408519188,226
5709,0.890699564672281,0.191805724499469,0.77621926009649,0.234716511503285,0.815380302555556,0.198469076944919,0.720893996317853,0.179163236608248,226
5710,0.880670621620489,0.0537669680719186,0.774132301348746,0.103919023615145,0.837514111743409,0.117056844289057,0.773564947288167,0.20289377248776,226
5711,0.869586678377044,0.209512476324115,0.750800052431099,0.296067195898356,0.767942233861918,0.239156145151044,0.736434753539349,0.171292916834503,226
5712,0.873305803449875,0.17742840388991,0.662856624594078,0.303450135825978,0.735870751403288,0.388908201851082,0.728455919786069,0.114058808088764,226
5713,0.911591543583793,0.0711934202164314,0.777140162283726,0.206153264611706,0.796280241842711,0.120742487801688,0.781159372758612,0.0366111594664825,226
5714,0.873533781192139,0.20734658578792,0.666819517798362,0.203239453251654,0.743015241079212,0.226406705347264,0.729116514880135,0.178180483100314,226
5715,0.872058522345831,0.204132237269349,0.757238026960996,0.258735050838766,0.749831770646264,0.292933358088141,0.768835922704836,0.0365738518780498,226
5716,0.902639853533842,0.13875068455592,0.765938917404006,0.312471201494121,0.807380216642365,0.267359055615843,0.759617355507759,0.0879053735164006,226
5717,0.885475209490412,0.260100954145583,0.761098351117467,0.255989120528108,0.793579735409627,0.350725825136722,0.793621059709256,0.178794089965714,226
5718,0.904124479202534,0.131303807884713,0.68234399948695,0.192690474813999,0.807723633305637,0.12882682714811,0.718077801126037,0.209890578080623,226
5719,0.888254257282588,0.195755135546478,0.793612416700949,0.268810195859019,0.814552571721575,0.276286359542922,0.703469733268053,0.123100025490924,226
5720,0.856433219215635,0.16336053349302,0.739947174350336,0.28467395277731,0.746602486783975,0.296594187352703,0.728362728135224,0.187805604944268,226
5721,0.867205901130339,0.11756272621777,0.784568971357368,0.265315961497503,0.762206032771472,0.259724862607111,0.767130552736887,0.0841853283590818,226
5722,0.874020891253382,0.0628416408548481,0.726970930067604,0.247839892747053,0.773510391975386,0.0969549185274229,0.777048255777645,0.155923907969365,226
5723,0.861387037378485,0.165083549380249,0.776040687031302,0.234109704085547,0.749046816895964,0.356167161018129,0.780230941935433,0.0541779049040101,226
5724,0.897754155131817,0.278800370142969,0.775085926362415,0.221148681457975,0.802814464159647,0.186298018706529,0.764153341730199,0.153569026707528,226
5725,0.855601643611022,0.000144465948581717,0.709619570407819,0.0749955548510889,0.730569457574393,0.0367550782970683,0.717645375010846,0.196417475708325,226
5726,0.890354720847838,0.0303754925462997,0.751118389432985,0.33691735743274,0.775192905249205,0.203887515387793,0.752683335196557,0.0207512533765626,226
5727,0.877893668976679,0.194192941307241,0.7954404592118,0.360512909006051,0.799583381816836,0.282044390947004,0.74172142502544,0.161362180028339,226
5728,0.874770880308647,0.133761599635913,0.760465698674579,0.316330439112288,0.768375341259325,0.232128580118484,0.767806111499357,0.046749073886727,226
5729,0.859749213457247,0.167333204725193,0.729711494851155,0.317167113795187,0.774324747675571,0.27120787943536,0.763930859334038,0.144581868137549,226
5730,0.884954482422904,0.170305175603399,0.717819541711356,0.387525599490258,0.772646486917187,0.276966451374695,0.769710911516083,0.103844712777911,226
5731,0.874180218250045,0.176438443888202,0.735814158815712,0.416972969605844,0.761860127652212,0.30710361091237,0.820390953415955,0.334864413778916,226
5732,0.872512092967819,0.176770823227476,0.753043451412706,0.27424386569486,0.815599175227509,0.259495379510183,0.718983240522231,0.349582688527851,226
5733,0.868273120774622,0.222839183137279,0.776784682630526,0.31174404787865,0.716267816300533,0.348356973434019,0.799821662733933,0.169925719227564,226
5734,0.88126407046072,0.0481611551798691,0.675644422554036,0.151657744417353,0.762137797206836,0.144615583411125,0.787072847452916,0.232148641866091,226
5735,0.860043270621505,0.20239982414561,0.749534430625151,0.345430447396766,0.741831745185058,0.267410090391788,0.74609243831486,0.13999033096837,226
5736,0.881668842272148,0.1171400401459,0.744363139841384,0.247852251436774,0.785430089601668,0.283264800663949,0.756016987876329,0.133699824593261,226
5737,0.899675739114536,0.0862663826684885,0.766730004019213,0.143408455147219,0.816739956870467,0.136172848533727,0.754273724519603,0.134759157049979,226
5738,0.860152736571801,0.210112165152512,0.760201850466165,0.252554364839368,0.737711411244995,0.357612187161274,0.728257984095174,0.208759665018459,226
5739,0.878858220462366,0.109421787640521,0.733515463735705,0.287222119065025,0.770112406301467,0.296506050295115,0.805571624348142,0.106984213155123,226
5740,0.924714909662751,0.116232128485424,0.722469842698084,0.232614193862813,0.857399110679331,0.29349730084456,0.75025749588905,-0.0332740848780559,226
5741,0.892990907550091,0.170021983688913,0.763774287532944,0.222653172781274,0.834228695174574,0.302154558040814,0.781906930913273,0.00237398204501943,226
5742,0.914561707597285,0.156712753630931,0.710512259998604,0.250157883840116,0.828659058921836,0.296506824098645,0.76138413029673,0.198214901410172,226
5743,0.882862781673257,0.117340898268307,0.700575000595022,0.351297284184714,0.755580221989998,0.257949095414875,0.732694088021462,0.049636785389195,226
5744,0.879565550677004,0.231401549562276,0.764089009337016,0.119320377508427,0.811159895353268,0.157414111530522,0.775672215365444,0.130671111853424,226
5745,0.891154495978912,0.102365885578395,0.713191976442297,0.399303885422257,0.783769583689619,0.213472286077879,0.766480353553336,0.148492205366477,226
5746,0.896342761476356,0.208289081723291,0.72154129800736,0.270035746232651,0.831987162221914,0.232916520877359,0.719268873966588,0.192827967432389,226
5747,0.897466433435194,0.200619945300576,0.689414936285225,0.256207988326686,0.779328160658837,0.315890553895247,0.753174282622462,0.216954483549941,226
5748,0.868086512684837,0.151745960369509,0.681282282472756,0.18634037944779,0.757964598383982,0.192581162926656,0.761540825316667,0.122888186745945,226
5749,0.892278313966569,0.128716624042226,0.649103143321149,0.336884196095142,0.768363131969486,0.182069460632859,0.702861753913878,0.187589982730111,226
5750,0.880929433458061,0.271223654519682,0.738349751225791,0.198558197150757,0.752617439228475,0.368962926545198,0.767264023034884,0.166530727780235,226
5751,0.884771214268896,0.17088245313403,0.767340293123984,0.22085085594021,0.792731631438624,0.331176034635569,0.711455671858385,0.122367746267474,226
5752,0.88189001694552,0.166195388930114,0.74732226006827,0.214769327051971,0.791788264171551,0.254001562740559,0.7592651244599,0.0892532057384934,226
5753,0.848242740499884,0.141235215947092,0.679471383356479,0.326958698085163,0.736379036574647,0.187691440498434,0.77102358336337,0.108669377105019,226
5754,0.883493016038378,0.0945648094843413,0.808846937494146,0.24071814709013,0.831622905352474,0.135696432549292,0.793002200528917,-0.0658482387378352,226
5755,0.861493925437767,0.156112089868055,0.7132609898952,0.293376721325991,0.739739242016662,0.272002373622281,0.676266640127675,0.0899281222162462,226
5756,0.876115839781247,0.176490696019027,0.758765759272518,0.201636839371918,0.776428502183779,0.275316243181917,0.786851201741858,-0.014429770104581,226
5757,0.863315520031524,0.148152675528948,0.739292693876631,0.191935163744665,0.697385069423634,0.245550636382267,0.766079477197623,0.196562842540255,226
5758,0.912285592107459,0.18394476603928,0.71906205741584,0.244838554249086,0.787264526375055,0.304690386608189,0.746105982872909,0.046823123287962,226
5759,0.88295746811571,0.0887342816980778,0.714241565693376,0.103602418869399,0.800428679412696,0.202378272744873,0.715059633875905,0.1611329779815,226
5760,0.846666529849579,0.212079122929783,0.776882812088286,0.217860506255718,0.726862208160476,0.356724593291678,0.822167201386442,0.0981256898900351,226
5761,0.872072295522187,0.144201831878108,0.722969650541765,0.309583970929059,0.789021176842423,0.255368781434316,0.734174082243556,0.0219342245074005,226
5762,0.879925676993449,0.0921716861636321,0.708282574873678,0.318153150953885,0.807600692618897,0.246222135116911,0.72708471846843,0.363452315437132,226
5763,0.871438030475305,0.124423978238636,0.767053910094262,0.246099320757039,0.783462279520425,0.271539330553641,0.690966526476881,0.0539588569257576,226
5764,0.909549265843047,0.255363113867662,0.683554020687949,0.273906068698543,0.834094632601841,0.21138653764469,0.768890858786389,0.174078728177107,226
5765,0.903865175665426,0.223716176212014,0.743314924148177,0.377835151027295,0.796017779089638,0.361813970436967,0.792573234585627,0.188369276273623,226
5766,0.89820357088343,0.215938824660464,0.73524194902213,0.185664218211916,0.807765492813162,0.312373651912746,0.765487203356011,0.0248434945869029,226
5767,0.878695686024583,0.27987891149119,0.69602032051826,0.183542428187484,0.73537580932057,0.327910221712186,0.700056554098591,0.229828332537806,226
5768,0.887569025595783,0.0673885959874465,0.741174725251343,0.391398163741022,0.787667871542924,0.235920738667093,0.752844372445825,0.202159280017926,226
5769,0.880285067845102,0.0567438769203095,0.72976296329078,0.315989686747856,0.767591857874654,0.138173970294796,0.745454084805734,0.148362092017289,226
5770,0.892835072844831,0.0717400775876456,0.742450829019913,0.236194210777241,0.785853950985929,0.169853014155317,0.73122800630264,0.207402828509491,226
5771,0.864978767710318,0.087164832387372,0.793751708480612,0.191453135033748,0.741510409560914,0.257209564493955,0.800198120268969,-0.105006607369366,226
5772,0.882001840221636,0.260051943374463,0.756205515746309,0.292835412587588,0.793297473874734,0.332540943799618,0.719557405440293,0.281763295882641,226
5773,0.886417764319282,0.260729930982391,0.60863164124917,0.295803687573986,0.73215653584433,0.371571284975444,0.659534390957108,0.209715319653956,226
5774,0.821204609469391,0.221742656096586,0.655636083063653,0.222123781882188,0.692136655333883,0.388111683748375,0.665047193982588,0.150578165529082,226
5775,0.901497347059272,0.220054777665307,0.718472316771205,0.245493362630239,0.840678142947342,0.413323084090223,0.725615034563628,0.14665917808438,226
5776,0.87785539641825,0.228176046753398,0.729050951322921,0.251077546894349,0.79418408415086,0.352240365317141,0.704766040139555,0.104202552735832,226
5777,0.842270337655124,0.20311020977326,0.77724849562013,0.132605919900927,0.769631259639875,0.367207774703729,0.710564959346991,0.204631969925943,226
5778,0.890910599726649,0.0931605114298433,0.798634249470239,0.19899687548945,0.80942136596267,0.275852361281982,0.799011991922916,0.195833987529154,226
5779,0.865009918810444,0.235450579658922,0.765316207646835,0.304007624111892,0.778644265842487,0.301515521753956,0.75053427180183,0.204189984612152,226
5780,0.905887385324291,0.182523315895183,0.771490980812294,0.146032760796009,0.829281375893936,0.246824350996061,0.785201286724271,0.179360142873439,226
5781,0.909343520770719,0.144134932718251,0.694579146881463,0.176325880879716,0.814073381039541,0.228874915005885,0.74842498293269,0.137258258619731,226
5782,0.899994728401135,0.100717261799572,0.694958071844247,0.28477568698145,0.762422861739802,0.231519977959526,0.785818071822325,0.121392251764967,226
5783,0.876213691623834,0.0730140417085304,0.647715506106872,0.23663627271316,0.756548108772751,0.171641278463219,0.716584922448686,0.0121975821479636,226
5784,0.890446105111902,0.154594144686371,0.621967171193821,0.325916430021354,0.782217830052533,0.279506132098274,0.739037613922043,0.261332662620175,226
5785,0.87397140898314,0.195491080101194,0.734218551835621,0.0902994085891785,0.801592813096285,0.237161851759015,0.761524253933951,0.220552627146372,226
5786,0.897549093924675,0.179619898323429,0.737050289788544,0.174293960504406,0.784503155056337,0.378170286802467,0.726218201160399,0.0593226976675412,226
5787,0.902982573023974,0.2085327575754,0.722552776998114,0.274272241510605,0.813496358509446,0.149988428466554,0.784579943025794,0.264366120172308,226
5788,0.905174305086369,0.127777972541167,0.734479334179108,0.306687988432589,0.810098590898766,0.202800957303705,0.738946348505985,0.219338496586939,226
5789,0.895057539387284,0.194504353700041,0.793380214328827,0.235443846357264,0.812776355304842,0.222006000285805,0.770812994875421,0.293893585187923,226
5790,0.841625148125345,0.0787258241564737,0.714257772295298,0.281975879086398,0.748996959994765,0.183934376560297,0.751016413658356,0.0927105221306004,226
5791,0.872134829120173,0.246110390489635,0.759189519836329,0.303973961420146,0.770623578133793,0.343193269582125,0.754240002585275,0.141381887316335,226
5792,0.880340929712458,0.244274694636825,0.766454112889601,0.299077320943494,0.813833199840801,0.310752640717955,0.806136894556199,0.0683063892143375,226
5793,0.885305154107595,0.0819087617940277,0.736255116695098,0.365628178560918,0.781365444276902,0.20424720962799,0.753313202818155,0.167176048827384,226
5794,0.876368163182636,0.200528814233879,0.777601321857419,0.219788822209413,0.770558315677791,0.297474104411104,0.794292917458389,0.16499491398845,226
5795,0.872178935719199,0.199825628874721,0.701888952254331,0.378349472677294,0.754466772670535,0.372520182895787,0.764020706905505,0.00929347563025287,226
5796,0.902177781582447,0.184856479718443,0.767390141344894,0.267063516923122,0.834543131085993,0.374938810675574,0.738620662465748,0.10662857773179,226
5797,0.862156144764555,0.169278146900353,0.654313611844065,0.0930289987761569,0.794173047885084,0.154152824869462,0.61799525890919,0.247530991936677,226
5798,0.907545792162712,0.00531966664470234,0.672948885305344,0.287513483403366,0.808046508970284,0.221555347251319,0.737033150295625,0.230965468036943,226
5799,0.866222749040196,0.119684165273429,0.696559808183673,0.16661094694134,0.729984497517584,0.0899423273178142,0.718954932957239,0.236119515470433,226
5800,0.859298392825798,0.304205909720956,0.757143173856143,0.278512896800149,0.773040789327335,0.360351719144213,0.761450135706962,0.329213911694721,226
5801,0.877765070096709,0.174180966482642,0.740422732949255,0.301271541841883,0.807935707938188,0.268259760862604,0.739727165072437,0.260618687586705,226
5802,0.883959270802018,0.154511063469327,0.754605557501708,0.260247243763636,0.784774573544501,0.240335001331176,0.740874203743705,0.14028040711999,226
5803,0.877895442961559,0.194128002552584,0.698481301118894,0.20417785556801,0.755143981995618,0.240833713267375,0.736835459386157,0.0218516047390892,226
5804,0.853688435422161,0.14927928538766,0.769221500036273,0.15857780009289,0.760352801780336,0.224843838857403,0.728439799409255,0.0859108956218657,226
5805,0.859027099652276,0.0973734177582091,0.765709682801537,0.179513043449445,0.754293811898764,0.164371610759646,0.751381192246752,0.249198342135949,226
5806,0.884555759609544,0.101646799303626,0.735624823262454,0.300241387328483,0.81834379034351,0.302021306153896,0.691363046803763,0.031645805484449,226
5807,0.878011797008733,0.199421389485267,0.705719798016835,0.424005420514991,0.79545553144076,0.367172712652681,0.65098870828057,0.0989317248896932,226
5808,0.8755966902996,0.0607440174486576,0.738184836717556,0.191245286023662,0.73523852331007,0.182311365851735,0.820363855134323,0.100772865345919,226
5809,0.90078556190877,0.178284911593235,0.774852456707842,0.199633464476034,0.83859106242391,0.241413275841905,0.745524360372233,0.16746362192041,226
5810,0.891590237863796,0.224558485170105,0.720674429686109,0.213229513481012,0.77693086919387,0.203014467573109,0.753366941615778,0.240755629946301,226
5811,0.905050403333339,0.217254906957175,0.681127323323958,0.354043161876266,0.790064010503818,0.341720438272801,0.755364463373109,0.230470924177077,226
5812,0.881274878624103,0.110421200236022,0.698360192097576,0.149080273417901,0.77216769895714,0.154812634312951,0.702361375325675,0.0526211156546168,226
5813,0.874508991583458,0.0353600890408142,0.723702360200627,0.151550604235947,0.767715284941543,0.10825387817188,0.708344979918558,0.270436890416511,226
5814,0.899227385134486,0.193163904434422,0.765982400731118,0.162041206189651,0.813736582876537,0.192177951076872,0.756164944789839,0.0755536355139143,226
5815,0.874050103456576,0.247009447588561,0.740972642977813,0.253656273717675,0.798703285724361,0.232755183127114,0.751901918178394,0.364159590326376,226
5816,0.884820001903928,0.206266059920684,0.713239924819233,0.198232123465804,0.782951824228366,0.323323581112603,0.754796198638527,0.202386670396267,226
5817,0.89826678000567,0.0952412796175815,0.771960899746791,0.319011541667211,0.81350621818577,0.330008201752786,0.753402209986337,0.0160637106982128,226
5818,0.871032009502077,0.0938865031205952,0.754010779366725,0.318945279088843,0.765050002651132,0.261722705981932,0.735990426939781,0.0557122263447192,226
5819,0.891186073494394,0.314799103733323,0.715811721558423,0.118745199374211,0.807313155039561,0.288698295349388,0.744078317235385,0.246116407426218,226
5820,0.891522368476865,0.144997547815393,0.757510624195486,0.328180855813608,0.82704500719447,0.135323083091792,0.712876885412063,0.0123135448756486,226
5821,0.901616880412828,0.205123135153143,0.728603574549039,0.234095912322882,0.822833930636415,0.292950635171232,0.738294229744962,0.0346358969673437,226
5822,0.873685869862256,0.128647465989188,0.733672242894874,0.369819849551332,0.791391317756317,0.213560089281602,0.652449075383461,0.0662647728329777,226
5823,0.891431795061341,0.0905792540569316,0.751762352607656,0.23810894558129,0.803286730625435,0.278719554182208,0.814767210769012,0.221921978435085,226
5824,0.87350924447437,0.102373863967727,0.738322914299837,0.295189531245791,0.774571563627027,0.142056234633823,0.737757423748186,0.00191945426100346,226
5825,0.864452591218858,0.154290802239817,0.758456024399549,0.349162594259703,0.758850323136408,0.26085130950608,0.772816902016326,0.338346667848864,226
5826,0.890192110993836,0.146624720202614,0.765731762113149,0.339655573208657,0.828375007333074,0.329968670211747,0.747469154868427,0.0793509003511878,226
5827,0.883705226555507,0.243091465020452,0.727143277427907,0.237280394930115,0.780198474671208,0.165744622894542,0.750501087271191,0.24204938840095,226
5828,0.897690949527852,0.17788738017103,0.77383805135999,0.263560316176117,0.802994560502993,0.184515065133505,0.787356109203927,0.129732162875497,226
5829,0.88401095750313,0.113048005884846,0.715156130466282,0.368390341574882,0.742132413107272,0.292562593771313,0.702687520397069,0.0809183570256323,226
5830,0.889009938954842,0.102597440217789,0.70564120470791,0.341305166741714,0.773122270191576,0.281416521146246,0.771191162570098,0.0878885885476705,226
5831,0.872461700556439,0.181705328297147,0.716946251259928,0.334808968953007,0.744344141381632,0.214524402299315,0.730845216561566,0.0118937491069224,226
5832,0.856102404414325,0.0754495930991846,0.730091608017077,0.20549336709173,0.755865232787237,0.207231914804289,0.757065326000903,0.158902167674188,226
5833,0.85263143162141,0.121396580407863,0.793429358134369,0.290957796586832,0.73708420447983,0.192484110571751,0.823178870372052,0.0653380862865417,226
5834,0.896184995926641,0.140605906589555,0.73047275202531,0.2668272018766,0.825544668485463,0.185280558949247,0.738899355869643,0.137367072323473,226
5835,0.885551941231957,0.216174496984494,0.77277002330671,0.33127992538187,0.810906743982118,0.160193509853686,0.76864617752016,0.305538879280426,226
5836,0.885528625576651,0.293866531048646,0.744241259918929,0.268858310406392,0.790361250128137,0.313798386764448,0.753539203265799,0.232981842634579,226
5837,0.873642723519406,0.25628874903182,0.750449837266748,0.300271324611835,0.750724478305688,0.347051733659619,0.750944544627368,0.167297912675821,226
5838,0.903014641960786,0.0791726949481065,0.741556323158619,0.188543940401001,0.822431292271484,0.0967429761496177,0.746670080989913,0.01153822874589,226
